site_dep_param,total tiers,current tier,size,leaves,independent_sites
"ZIP(0.7, 10.0)",4,1,200,10,200
"ZIP(0.7, 10.0)",4,2,542,10,200
"ZIP(0.7, 10.0)",4,3,1651,10,200
"ZIP(0.7, 10.0)",4,4,5262,10,200
"ZIP(0.9, 30.0)",2,1,200,10,200
"ZIP(0.9, 30.0)",2,2,582,10,200
"ZIP(0.9, 30.0)",3,1,200,10,200
"ZIP(0.9, 30.0)",3,2,518,10,200
"ZIP(0.9, 30.0)",3,3,1554,10,200
"ZIP(0.9, 30.0)",4,1,200,10,200
"ZIP(0.9, 30.0)",4,2,588,10,200
"ZIP(0.9, 30.0)",4,3,1883,10,200
"ZIP(0.9, 30.0)",4,4,4735,10,200
"ZIP(0.2, 3.75)",2,1,10,10,10
"ZIP(0.2, 3.75)",2,2,22,10,10
"ZIP(0.2, 3.75)",3,1,10,10,10
"ZIP(0.2, 3.75)",3,2,36,10,10
"ZIP(0.2, 3.75)",3,3,92,10,10
"ZIP(0.2, 3.75)",4,1,10,10,10
"ZIP(0.2, 3.75)",4,2,27,10,10
"ZIP(0.2, 3.75)",4,3,74,10,10
"ZIP(0.2, 3.75)",4,4,180,10,10
"ZIP(0.5, 6.0)",2,1,10,10,10
"ZIP(0.5, 6.0)",2,2,40,10,10
"ZIP(0.5, 6.0)",3,1,10,10,10
"ZIP(0.5, 6.0)",3,2,33,10,10
"ZIP(0.5, 6.0)",3,3,88,10,10
"ZIP(0.5, 6.0)",4,1,10,10,10
"ZIP(0.5, 6.0)",4,2,40,10,10
"ZIP(0.5, 6.0)",4,3,127,10,10
"ZIP(0.5, 6.0)",4,4,396,10,10
"ZIP(0.7, 10.0)",2,1,10,10,10
"ZIP(0.7, 10.0)",2,2,33,10,10
"ZIP(0.7, 10.0)",3,1,10,10,10
"ZIP(0.7, 10.0)",3,2,25,10,10
"ZIP(0.7, 10.0)",3,3,37,10,10
"ZIP(0.7, 10.0)",4,1,10,10,10
"ZIP(0.7, 10.0)",4,2,30,10,10
"ZIP(0.7, 10.0)",4,3,81,10,10
"ZIP(0.7, 10.0)",4,4,232,10,10
"ZIP(0.9, 30.0)",2,1,10,10,10
"ZIP(0.9, 30.0)",2,2,86,10,10
"ZIP(0.9, 30.0)",3,1,10,10,10
"ZIP(0.9, 30.0)",3,2,57,10,10
"ZIP(0.9, 30.0)",3,3,134,10,10
"ZIP(0.9, 30.0)",4,1,10,10,10
"ZIP(0.9, 30.0)",4,2,43,10,10
"ZIP(0.9, 30.0)",4,3,126,10,10
"ZIP(0.9, 30.0)",4,4,523,10,10
"ZIP(0.2, 3.75)",2,1,50,10,50
"ZIP(0.2, 3.75)",2,2,154,10,50
"ZIP(0.2, 3.75)",3,1,50,10,50
"ZIP(0.2, 3.75)",3,2,164,10,50
"ZIP(0.2, 3.75)",3,3,526,10,50
"ZIP(0.2, 3.75)",4,1,50,10,50
"ZIP(0.2, 3.75)",4,2,139,10,50
"ZIP(0.2, 3.75)",4,3,445,10,50
"ZIP(0.2, 3.75)",4,4,1319,10,50
"ZIP(0.5, 6.0)",2,1,50,10,50
"ZIP(0.5, 6.0)",2,2,152,10,50
"ZIP(0.5, 6.0)",3,1,50,10,50
"ZIP(0.5, 6.0)",3,2,163,10,50
"ZIP(0.5, 6.0)",3,3,493,10,50
"ZIP(0.5, 6.0)",4,1,50,10,50
"ZIP(0.5, 6.0)",4,2,124,10,50
"ZIP(0.5, 6.0)",4,3,356,10,50
"ZIP(0.5, 6.0)",4,4,987,10,50
"ZIP(0.7, 10.0)",2,1,50,10,50
"ZIP(0.7, 10.0)",2,2,141,10,50
"ZIP(0.7, 10.0)",3,1,50,10,50
"ZIP(0.7, 10.0)",3,2,185,10,50
"ZIP(0.7, 10.0)",3,3,500,10,50
"ZIP(0.7, 10.0)",4,1,50,10,50
"ZIP(0.7, 10.0)",4,2,112,10,50
"ZIP(0.7, 10.0)",4,3,393,10,50
"ZIP(0.7, 10.0)",4,4,1276,10,50
"ZIP(0.9, 30.0)",2,1,50,10,50
"ZIP(0.9, 30.0)",2,2,23,10,50
"ZIP(0.9, 30.0)",3,1,50,10,50
"ZIP(0.9, 30.0)",3,2,168,10,50
"ZIP(0.9, 30.0)",3,3,705,10,50
"ZIP(0.9, 30.0)",4,1,50,10,50
"ZIP(0.9, 30.0)",4,2,207,10,50
"ZIP(0.9, 30.0)",4,3,709,10,50
"ZIP(0.9, 30.0)",4,4,2373,10,50
"ZIP(0.2, 3.75)",2,1,100,10,100
"ZIP(0.2, 3.75)",2,2,290,10,100
"ZIP(0.2, 3.75)",3,1,100,10,100
"ZIP(0.2, 3.75)",3,2,300,10,100
"ZIP(0.2, 3.75)",3,3,937,10,100
"ZIP(0.2, 3.75)",4,1,100,10,100
"ZIP(0.2, 3.75)",4,2,306,10,100
"ZIP(0.2, 3.75)",4,3,885,10,100
"ZIP(0.2, 3.75)",4,4,2692,10,100
"ZIP(0.5, 6.0)",2,1,100,10,100
"ZIP(0.5, 6.0)",2,2,295,10,100
"ZIP(0.5, 6.0)",3,1,100,10,100
"ZIP(0.5, 6.0)",3,2,269,10,100
"ZIP(0.5, 6.0)",3,3,890,10,100
"ZIP(0.5, 6.0)",4,1,100,10,100
"ZIP(0.5, 6.0)",4,2,305,10,100
"ZIP(0.5, 6.0)",4,3,944,10,100
"ZIP(0.5, 6.0)",4,4,2881,10,100
"ZIP(0.7, 10.0)",2,1,100,10,100
"ZIP(0.7, 10.0)",2,2,288,10,100
"ZIP(0.7, 10.0)",3,1,100,10,100
"ZIP(0.7, 10.0)",3,2,359,10,100
"ZIP(0.7, 10.0)",3,3,1005,10,100
"ZIP(0.7, 10.0)",4,1,100,10,100
"ZIP(0.7, 10.0)",4,2,257,10,100
"ZIP(0.7, 10.0)",4,3,730,10,100
"ZIP(0.7, 10.0)",4,4,2154,10,100
"ZIP(0.9, 30.0)",2,1,100,10,100
"ZIP(0.9, 30.0)",2,2,361,10,100
"ZIP(0.9, 30.0)",3,1,100,10,100
"ZIP(0.9, 30.0)",3,2,269,10,100
"ZIP(0.9, 30.0)",3,3,779,10,100
"ZIP(0.9, 30.0)",4,1,100,10,100
"ZIP(0.9, 30.0)",4,2,275,10,100
"ZIP(0.9, 30.0)",4,3,960,10,100
"ZIP(0.9, 30.0)",4,4,3107,10,100
"ZIP(0.2, 3.75)",2,1,200,10,200
"ZIP(0.2, 3.75)",2,2,552,10,200
"ZIP(0.2, 3.75)",3,1,200,10,200
"ZIP(0.2, 3.75)",3,2,581,10,200
"ZIP(0.2, 3.75)",3,3,1748,10,200
"ZIP(0.2, 3.75)",4,1,200,10,200
"ZIP(0.2, 3.75)",4,2,651,10,200
"ZIP(0.2, 3.75)",4,3,1915,10,200
"ZIP(0.2, 3.75)",4,4,5769,10,200
"ZIP(0.5, 6.0)",2,1,200,10,200
"ZIP(0.5, 6.0)",2,2,593,10,200
"ZIP(0.5, 6.0)",3,1,200,10,200
"ZIP(0.5, 6.0)",3,2,641,10,200
"ZIP(0.5, 6.0)",3,3,1822,10,200
"ZIP(0.5, 6.0)",4,1,200,10,200
"ZIP(0.5, 6.0)",4,2,648,10,200
"ZIP(0.5, 6.0)",4,3,1783,10,200
"ZIP(0.5, 6.0)",4,4,5209,10,200
"ZIP(0.7, 10.0)",2,1,200,10,200
"ZIP(0.7, 10.0)",2,2,638,10,200
"ZIP(0.7, 10.0)",3,1,200,10,200
"ZIP(0.7, 10.0)",3,2,664,10,200
"ZIP(0.7, 10.0)",3,3,1976,10,200
"ZIP(0.7, 10.0)",4,1,200,10,200
"ZIP(0.7, 10.0)",4,2,617,10,200
"ZIP(0.7, 10.0)",4,3,1590,10,200
"ZIP(0.7, 10.0)",4,4,4701,10,200
"ZIP(0.9, 30.0)",2,1,200,10,200
"ZIP(0.9, 30.0)",2,2,703,10,200
"ZIP(0.9, 30.0)",3,1,200,10,200
"ZIP(0.9, 30.0)",3,2,625,10,200
"ZIP(0.9, 30.0)",3,3,2278,10,200
"ZIP(0.9, 30.0)",4,1,200,10,200
"ZIP(0.9, 30.0)",4,2,624,10,200
"ZIP(0.9, 30.0)",4,3,1709,10,200
"ZIP(0.9, 30.0)",4,4,4958,10,200
"ZIP(0.2, 3.75)",2,1,10,10,10
"ZIP(0.2, 3.75)",2,2,35,10,10
"ZIP(0.2, 3.75)",3,1,10,10,10
"ZIP(0.2, 3.75)",3,2,24,10,10
"ZIP(0.2, 3.75)",3,3,88,10,10
"ZIP(0.2, 3.75)",4,1,10,10,10
"ZIP(0.2, 3.75)",4,2,19,10,10
"ZIP(0.2, 3.75)",4,3,66,10,10
"ZIP(0.2, 3.75)",4,4,250,10,10
"ZIP(0.5, 6.0)",2,1,10,10,10
"ZIP(0.5, 6.0)",2,2,31,10,10
"ZIP(0.5, 6.0)",3,1,10,10,10
"ZIP(0.5, 6.0)",3,2,39,10,10
"ZIP(0.5, 6.0)",3,3,151,10,10
"ZIP(0.5, 6.0)",4,1,10,10,10
"ZIP(0.5, 6.0)",4,2,17,10,10
"ZIP(0.5, 6.0)",4,3,59,10,10
"ZIP(0.5, 6.0)",4,4,165,10,10
"ZIP(0.7, 10.0)",2,1,10,10,10
"ZIP(0.7, 10.0)",2,2,18,10,10
"ZIP(0.7, 10.0)",3,1,10,10,10
"ZIP(0.7, 10.0)",3,2,30,10,10
"ZIP(0.7, 10.0)",3,3,105,10,10
"ZIP(0.7, 10.0)",4,1,10,10,10
"ZIP(0.7, 10.0)",4,2,40,10,10
"ZIP(0.7, 10.0)",4,3,106,10,10
"ZIP(0.7, 10.0)",4,4,208,10,10
"ZIP(0.9, 30.0)",2,1,10,10,10
"ZIP(0.9, 30.0)",2,2,87,10,10
"ZIP(0.9, 30.0)",3,1,10,10,10
"ZIP(0.9, 30.0)",3,2,46,10,10
"ZIP(0.9, 30.0)",3,3,190,10,10
"ZIP(0.9, 30.0)",4,1,10,10,10
"ZIP(0.9, 30.0)",4,2,21,10,10
"ZIP(0.9, 30.0)",4,3,30,10,10
"ZIP(0.9, 30.0)",4,4,102,10,10
"ZIP(0.2, 3.75)",2,1,50,10,50
"ZIP(0.2, 3.75)",2,2,144,10,50
"ZIP(0.2, 3.75)",3,1,50,10,50
"ZIP(0.2, 3.75)",3,2,129,10,50
"ZIP(0.2, 3.75)",3,3,339,10,50
"ZIP(0.2, 3.75)",4,1,50,10,50
"ZIP(0.2, 3.75)",4,2,144,10,50
"ZIP(0.2, 3.75)",4,3,372,10,50
"ZIP(0.2, 3.75)",4,4,1111,10,50
"ZIP(0.5, 6.0)",2,1,50,10,50
"ZIP(0.5, 6.0)",2,2,140,10,50
"ZIP(0.5, 6.0)",3,1,50,10,50
"ZIP(0.5, 6.0)",3,2,85,10,50
"ZIP(0.5, 6.0)",3,3,222,10,50
"ZIP(0.5, 6.0)",4,1,50,10,50
"ZIP(0.5, 6.0)",4,2,82,10,50
"ZIP(0.5, 6.0)",4,3,199,10,50
"ZIP(0.5, 6.0)",4,4,581,10,50
"ZIP(0.7, 10.0)",2,1,50,10,50
"ZIP(0.7, 10.0)",2,2,118,10,50
"ZIP(0.7, 10.0)",3,1,50,10,50
"ZIP(0.7, 10.0)",3,2,202,10,50
"ZIP(0.7, 10.0)",3,3,565,10,50
"ZIP(0.7, 10.0)",4,1,50,10,50
"ZIP(0.7, 10.0)",4,2,194,10,50
"ZIP(0.7, 10.0)",4,3,629,10,50
"ZIP(0.7, 10.0)",4,4,1841,10,50
"ZIP(0.9, 30.0)",2,1,50,10,50
"ZIP(0.9, 30.0)",2,2,233,10,50
"ZIP(0.9, 30.0)",3,1,50,10,50
"ZIP(0.9, 30.0)",3,2,123,10,50
"ZIP(0.9, 30.0)",3,3,324,10,50
"ZIP(0.9, 30.0)",4,1,50,10,50
"ZIP(0.9, 30.0)",4,2,301,10,50
"ZIP(0.9, 30.0)",4,3,834,10,50
"ZIP(0.9, 30.0)",4,4,3181,10,50
"ZIP(0.2, 3.75)",2,1,100,10,100
"ZIP(0.2, 3.75)",2,2,277,10,100
"ZIP(0.2, 3.75)",3,1,100,10,100
"ZIP(0.2, 3.75)",3,2,299,10,100
"ZIP(0.2, 3.75)",3,3,895,10,100
"ZIP(0.2, 3.75)",4,1,100,10,100
"ZIP(0.2, 3.75)",4,2,294,10,100
"ZIP(0.2, 3.75)",4,3,874,10,100
"ZIP(0.2, 3.75)",4,4,2647,10,100
"ZIP(0.5, 6.0)",2,1,100,10,100
"ZIP(0.5, 6.0)",2,2,243,10,100
"ZIP(0.5, 6.0)",3,1,100,10,100
"ZIP(0.5, 6.0)",3,2,240,10,100
"ZIP(0.5, 6.0)",3,3,701,10,100
"ZIP(0.5, 6.0)",4,1,100,10,100
"ZIP(0.5, 6.0)",4,2,309,10,100
"ZIP(0.5, 6.0)",4,3,893,10,100
"ZIP(0.5, 6.0)",4,4,2622,10,100
"ZIP(0.7, 10.0)",2,1,100,10,100
"ZIP(0.7, 10.0)",2,2,343,10,100
"ZIP(0.7, 10.0)",3,1,100,10,100
"ZIP(0.7, 10.0)",3,2,315,10,100
"ZIP(0.7, 10.0)",3,3,878,10,100
"ZIP(0.7, 10.0)",4,1,100,10,100
"ZIP(0.7, 10.0)",4,2,251,10,100
"ZIP(0.7, 10.0)",4,3,733,10,100
"ZIP(0.7, 10.0)",4,4,2109,10,100
"ZIP(0.9, 30.0)",2,1,100,10,100
"ZIP(0.9, 30.0)",2,2,213,10,100
"ZIP(0.9, 30.0)",3,1,100,10,100
"ZIP(0.9, 30.0)",3,2,384,10,100
"ZIP(0.9, 30.0)",3,3,1465,10,100
"ZIP(0.9, 30.0)",4,1,100,10,100
"ZIP(0.9, 30.0)",4,2,184,10,100
"ZIP(0.9, 30.0)",4,3,669,10,100
"ZIP(0.9, 30.0)",4,4,1862,10,100
"ZIP(0.2, 3.75)",2,1,200,10,200
"ZIP(0.2, 3.75)",2,2,607,10,200
"ZIP(0.2, 3.75)",3,1,200,10,200
"ZIP(0.2, 3.75)",3,2,564,10,200
"ZIP(0.2, 3.75)",3,3,1671,10,200
"ZIP(0.2, 3.75)",4,1,200,10,200
"ZIP(0.2, 3.75)",4,2,660,10,200
"ZIP(0.2, 3.75)",4,3,1999,10,200
"ZIP(0.2, 3.75)",4,4,5894,10,200
"ZIP(0.5, 6.0)",2,1,200,10,200
"ZIP(0.5, 6.0)",2,2,560,10,200
"ZIP(0.5, 6.0)",3,1,200,10,200
"ZIP(0.5, 6.0)",3,2,629,10,200
"ZIP(0.5, 6.0)",3,3,1865,10,200
"ZIP(0.5, 6.0)",4,1,200,10,200
"ZIP(0.5, 6.0)",4,2,496,10,200
"ZIP(0.5, 6.0)",4,3,1567,10,200
"ZIP(0.5, 6.0)",4,4,4903,10,200
"ZIP(0.7, 10.0)",2,1,200,10,200
"ZIP(0.7, 10.0)",2,2,702,10,200
"ZIP(0.7, 10.0)",3,1,200,10,200
"ZIP(0.7, 10.0)",3,2,587,10,200
"ZIP(0.7, 10.0)",3,3,1772,10,200
"ZIP(0.7, 10.0)",4,1,200,10,200
"ZIP(0.7, 10.0)",4,2,693,10,200
"ZIP(0.7, 10.0)",4,3,2193,10,200
"ZIP(0.7, 10.0)",4,4,6660,10,200
"ZIP(0.9, 30.0)",2,1,200,10,200
"ZIP(0.9, 30.0)",2,2,690,10,200
"ZIP(0.9, 30.0)",3,1,200,10,200
"ZIP(0.9, 30.0)",3,2,502,10,200
"ZIP(0.9, 30.0)",3,3,1617,10,200
"ZIP(0.9, 30.0)",4,1,200,10,200
"ZIP(0.9, 30.0)",4,2,508,10,200
"ZIP(0.9, 30.0)",4,3,1626,10,200
"ZIP(0.9, 30.0)",4,4,4936,10,200
"ZIP(0.2, 3.75)",2,1,10,10,10
"ZIP(0.2, 3.75)",2,2,34,10,10
"ZIP(0.2, 3.75)",3,1,10,10,10
"ZIP(0.2, 3.75)",3,2,35,10,10
"ZIP(0.2, 3.75)",3,3,114,10,10
"ZIP(0.2, 3.75)",4,1,10,10,10
"ZIP(0.2, 3.75)",4,2,22,10,10
"ZIP(0.2, 3.75)",4,3,53,10,10
"ZIP(0.2, 3.75)",4,4,148,10,10
"ZIP(0.5, 6.0)",2,1,10,10,10
"ZIP(0.5, 6.0)",2,2,48,10,10
"ZIP(0.5, 6.0)",3,1,10,10,10
"ZIP(0.5, 6.0)",3,2,24,10,10
"ZIP(0.5, 6.0)",3,3,73,10,10
"ZIP(0.5, 6.0)",4,1,10,10,10
"ZIP(0.5, 6.0)",4,2,18,10,10
"ZIP(0.5, 6.0)",4,3,41,10,10
"ZIP(0.5, 6.0)",4,4,125,10,10
"ZIP(0.7, 10.0)",2,1,10,10,10
"ZIP(0.7, 10.0)",2,2,40,10,10
"ZIP(0.7, 10.0)",3,1,10,10,10
"ZIP(0.7, 10.0)",3,2,43,10,10
"ZIP(0.7, 10.0)",3,3,156,10,10
"ZIP(0.7, 10.0)",4,1,10,10,10
"ZIP(0.7, 10.0)",4,2,30,10,10
"ZIP(0.7, 10.0)",4,3,75,10,10
"ZIP(0.7, 10.0)",4,4,224,10,10
"ZIP(0.9, 30.0)",2,1,10,10,10
"ZIP(0.9, 30.0)",2,2,54,10,10
"ZIP(0.9, 30.0)",3,1,10,10,10
"ZIP(0.9, 30.0)",3,2,23,10,10
"ZIP(0.9, 30.0)",3,3,89,10,10
"ZIP(0.9, 30.0)",4,1,10,10,10
"ZIP(0.9, 30.0)",4,2,86,10,10
"ZIP(0.9, 30.0)",4,3,274,10,10
"ZIP(0.9, 30.0)",4,4,829,10,10
"ZIP(0.2, 3.75)",2,1,50,10,50
"ZIP(0.2, 3.75)",2,2,167,10,50
"ZIP(0.2, 3.75)",3,1,50,10,50
"ZIP(0.2, 3.75)",3,2,157,10,50
"ZIP(0.2, 3.75)",3,3,381,10,50
"ZIP(0.2, 3.75)",4,1,50,10,50
"ZIP(0.2, 3.75)",4,2,143,10,50
"ZIP(0.2, 3.75)",4,3,376,10,50
"ZIP(0.2, 3.75)",4,4,1038,10,50
"ZIP(0.5, 6.0)",2,1,50,10,50
"ZIP(0.5, 6.0)",2,2,145,10,50
"ZIP(0.5, 6.0)",3,1,50,10,50
"ZIP(0.5, 6.0)",3,2,188,10,50
"ZIP(0.5, 6.0)",3,3,520,10,50
"ZIP(0.5, 6.0)",4,1,50,10,50
"ZIP(0.5, 6.0)",4,2,142,10,50
"ZIP(0.5, 6.0)",4,3,417,10,50
"ZIP(0.5, 6.0)",4,4,1232,10,50
"ZIP(0.7, 10.0)",2,1,50,10,50
"ZIP(0.7, 10.0)",2,2,180,10,50
"ZIP(0.7, 10.0)",3,1,50,10,50
"ZIP(0.7, 10.0)",3,2,123,10,50
"ZIP(0.7, 10.0)",3,3,469,10,50
"ZIP(0.7, 10.0)",4,1,50,10,50
"ZIP(0.7, 10.0)",4,2,90,10,50
"ZIP(0.7, 10.0)",4,3,293,10,50
"ZIP(0.7, 10.0)",4,4,891,10,50
"ZIP(0.9, 30.0)",2,1,50,10,50
"ZIP(0.9, 30.0)",2,2,107,10,50
"ZIP(0.9, 30.0)",3,1,50,10,50
"ZIP(0.9, 30.0)",3,2,248,10,50
"ZIP(0.9, 30.0)",3,3,858,10,50
"ZIP(0.9, 30.0)",4,1,50,10,50
"ZIP(0.9, 30.0)",4,2,165,10,50
"ZIP(0.9, 30.0)",4,3,297,10,50
"ZIP(0.9, 30.0)",4,4,601,10,50
"ZIP(0.2, 3.75)",2,1,100,10,100
"ZIP(0.2, 3.75)",2,2,281,10,100
"ZIP(0.2, 3.75)",3,1,100,10,100
"ZIP(0.2, 3.75)",3,2,333,10,100
"ZIP(0.2, 3.75)",3,3,1046,10,100
"ZIP(0.2, 3.75)",4,1,100,10,100
"ZIP(0.2, 3.75)",4,2,314,10,100
"ZIP(0.2, 3.75)",4,3,963,10,100
"ZIP(0.2, 3.75)",4,4,2915,10,100
"ZIP(0.5, 6.0)",2,1,100,10,100
"ZIP(0.5, 6.0)",2,2,331,10,100
"ZIP(0.5, 6.0)",3,1,100,10,100
"ZIP(0.5, 6.0)",3,2,294,10,100
"ZIP(0.5, 6.0)",3,3,863,10,100
"ZIP(0.5, 6.0)",4,1,100,10,100
"ZIP(0.5, 6.0)",4,2,278,10,100
"ZIP(0.5, 6.0)",4,3,711,10,100
"ZIP(0.5, 6.0)",4,4,2322,10,100
"ZIP(0.7, 10.0)",2,1,100,10,100
"ZIP(0.7, 10.0)",2,2,334,10,100
"ZIP(0.7, 10.0)",3,1,100,10,100
"ZIP(0.7, 10.0)",3,2,306,10,100
"ZIP(0.7, 10.0)",3,3,869,10,100
"ZIP(0.7, 10.0)",4,1,100,10,100
"ZIP(0.7, 10.0)",4,2,392,10,100
"ZIP(0.7, 10.0)",4,3,1203,10,100
"ZIP(0.7, 10.0)",4,4,3526,10,100
"ZIP(0.9, 30.0)",2,1,100,10,100
"ZIP(0.9, 30.0)",2,2,266,10,100
"ZIP(0.9, 30.0)",3,1,100,10,100
"ZIP(0.9, 30.0)",3,2,365,10,100
"ZIP(0.9, 30.0)",3,3,734,10,100
"ZIP(0.9, 30.0)",4,1,100,10,100
"ZIP(0.9, 30.0)",4,2,259,10,100
"ZIP(0.9, 30.0)",4,3,801,10,100
"ZIP(0.9, 30.0)",4,4,1942,10,100
"ZIP(0.2, 3.75)",2,1,200,10,200
"ZIP(0.2, 3.75)",2,2,544,10,200
"ZIP(0.2, 3.75)",3,1,200,10,200
"ZIP(0.2, 3.75)",3,2,613,10,200
"ZIP(0.2, 3.75)",3,3,1927,10,200
"ZIP(0.2, 3.75)",4,1,200,10,200
"ZIP(0.2, 3.75)",4,2,604,10,200
"ZIP(0.2, 3.75)",4,3,1903,10,200
"ZIP(0.2, 3.75)",4,4,5714,10,200
"ZIP(0.5, 6.0)",2,1,200,10,200
"ZIP(0.5, 6.0)",2,2,558,10,200
"ZIP(0.5, 6.0)",3,1,200,10,200
"ZIP(0.5, 6.0)",3,2,599,10,200
"ZIP(0.5, 6.0)",3,3,1758,10,200
"ZIP(0.5, 6.0)",4,1,200,10,200
"ZIP(0.5, 6.0)",4,2,552,10,200
"ZIP(0.5, 6.0)",4,3,1677,10,200
"ZIP(0.5, 6.0)",4,4,5197,10,200
"ZIP(0.7, 10.0)",2,1,200,10,200
"ZIP(0.7, 10.0)",2,2,571,10,200
"ZIP(0.7, 10.0)",3,1,200,10,200
"ZIP(0.7, 10.0)",3,2,668,10,200
"ZIP(0.7, 10.0)",3,3,2260,10,200
"ZIP(0.7, 10.0)",4,1,200,10,200
"ZIP(0.7, 10.0)",4,2,513,10,200
"ZIP(0.7, 10.0)",4,3,1463,10,200
"ZIP(0.7, 10.0)",4,4,4483,10,200
"ZIP(0.9, 30.0)",2,1,200,10,200
"ZIP(0.9, 30.0)",2,2,710,10,200
"ZIP(0.9, 30.0)",3,1,200,10,200
"ZIP(0.9, 30.0)",3,2,805,10,200
"ZIP(0.9, 30.0)",3,3,2023,10,200
"ZIP(0.9, 30.0)",4,1,200,10,200
"ZIP(0.9, 30.0)",4,2,388,10,200
"ZIP(0.9, 30.0)",4,3,1076,10,200
"ZIP(0.9, 30.0)",4,4,3078,10,200
"ZIP(0.2, 3.75)",2,1,10,10,10
"ZIP(0.2, 3.75)",2,2,30,10,10
"ZIP(0.2, 3.75)",3,1,10,10,10
"ZIP(0.2, 3.75)",3,2,28,10,10
"ZIP(0.2, 3.75)",3,3,93,10,10
"ZIP(0.2, 3.75)",4,1,10,10,10
"ZIP(0.2, 3.75)",4,2,31,10,10
"ZIP(0.2, 3.75)",4,3,98,10,10
"ZIP(0.2, 3.75)",4,4,276,10,10
"ZIP(0.5, 6.0)",2,1,10,10,10
"ZIP(0.5, 6.0)",2,2,39,10,10
"ZIP(0.5, 6.0)",3,1,10,10,10
"ZIP(0.5, 6.0)",3,2,24,10,10
"ZIP(0.5, 6.0)",3,3,88,10,10
"ZIP(0.5, 6.0)",4,1,10,10,10
"ZIP(0.5, 6.0)",4,2,25,10,10
"ZIP(0.5, 6.0)",4,3,89,10,10
"ZIP(0.5, 6.0)",4,4,229,10,10
"ZIP(0.7, 10.0)",2,1,10,10,10
"ZIP(0.7, 10.0)",2,2,11,10,10
"ZIP(0.7, 10.0)",3,1,10,10,10
"ZIP(0.7, 10.0)",3,2,53,10,10
"ZIP(0.7, 10.0)",3,3,138,10,10
"ZIP(0.7, 10.0)",4,1,10,10,10
"ZIP(0.7, 10.0)",4,2,19,10,10
"ZIP(0.7, 10.0)",4,3,40,10,10
"ZIP(0.7, 10.0)",4,4,134,10,10
"ZIP(0.9, 30.0)",2,1,10,10,10
"ZIP(0.9, 30.0)",2,2,32,10,10
"ZIP(0.9, 30.0)",3,1,10,10,10
"ZIP(0.9, 30.0)",3,2,48,10,10
"ZIP(0.9, 30.0)",3,3,154,10,10
"ZIP(0.9, 30.0)",4,1,10,10,10
"ZIP(0.9, 30.0)",4,2,57,10,10
"ZIP(0.9, 30.0)",4,3,176,10,10
"ZIP(0.9, 30.0)",4,4,435,10,10
"ZIP(0.2, 3.75)",2,1,50,10,50
"ZIP(0.2, 3.75)",2,2,192,10,50
"ZIP(0.2, 3.75)",3,1,50,10,50
"ZIP(0.2, 3.75)",3,2,140,10,50
"ZIP(0.2, 3.75)",3,3,384,10,50
"ZIP(0.2, 3.75)",4,1,50,10,50
"ZIP(0.2, 3.75)",4,2,156,10,50
"ZIP(0.2, 3.75)",4,3,450,10,50
"ZIP(0.2, 3.75)",4,4,1304,10,50
"ZIP(0.5, 6.0)",2,1,50,10,50
"ZIP(0.5, 6.0)",2,2,89,10,50
"ZIP(0.5, 6.0)",3,1,50,10,50
"ZIP(0.5, 6.0)",3,2,107,10,50
"ZIP(0.5, 6.0)",3,3,336,10,50
"ZIP(0.5, 6.0)",4,1,50,10,50
"ZIP(0.5, 6.0)",4,2,100,10,50
"ZIP(0.5, 6.0)",4,3,320,10,50
"ZIP(0.5, 6.0)",4,4,982,10,50
"ZIP(0.7, 10.0)",2,1,50,10,50
"ZIP(0.7, 10.0)",2,2,196,10,50
"ZIP(0.7, 10.0)",3,1,50,10,50
"ZIP(0.7, 10.0)",3,2,108,10,50
"ZIP(0.7, 10.0)",3,3,349,10,50
"ZIP(0.7, 10.0)",4,1,50,10,50
"ZIP(0.7, 10.0)",4,2,99,10,50
"ZIP(0.7, 10.0)",4,3,308,10,50
"ZIP(0.7, 10.0)",4,4,940,10,50
"ZIP(0.9, 30.0)",2,1,50,10,50
"ZIP(0.9, 30.0)",2,2,60,10,50
"ZIP(0.9, 30.0)",3,1,50,10,50
"ZIP(0.9, 30.0)",3,2,83,10,50
"ZIP(0.9, 30.0)",3,3,253,10,50
"ZIP(0.9, 30.0)",4,1,50,10,50
"ZIP(0.9, 30.0)",4,2,206,10,50
"ZIP(0.9, 30.0)",4,3,559,10,50
"ZIP(0.9, 30.0)",4,4,2062,10,50
"ZIP(0.2, 3.75)",2,1,100,10,100
"ZIP(0.2, 3.75)",2,2,316,10,100
"ZIP(0.2, 3.75)",3,1,100,10,100
"ZIP(0.2, 3.75)",3,2,297,10,100
"ZIP(0.2, 3.75)",3,3,936,10,100
"ZIP(0.2, 3.75)",4,1,100,10,100
"ZIP(0.2, 3.75)",4,2,303,10,100
"ZIP(0.2, 3.75)",4,3,935,10,100
"ZIP(0.2, 3.75)",4,4,2796,10,100
"ZIP(0.5, 6.0)",2,1,100,10,100
"ZIP(0.5, 6.0)",2,2,307,10,100
"ZIP(0.5, 6.0)",3,1,100,10,100
"ZIP(0.5, 6.0)",3,2,291,10,100
"ZIP(0.5, 6.0)",3,3,870,10,100
"ZIP(0.5, 6.0)",4,1,100,10,100
"ZIP(0.5, 6.0)",4,2,274,10,100
"ZIP(0.5, 6.0)",4,3,811,10,100
