# BEAST v10.5.0
# Generated Sat Feb 28 11:54:06 GMT 2026 [seed=1772279634185]
# -window -working -options
state	joint	prior	likelihood	rootHeight	treeLength	birthDeath.meanGrowthRate	birthDeath.relativeDeathRate	clock.rate	meanRate	treeLikelihood	branchRates	speciation
83730000	-502.4612696625559	-3.0927371112809503	-499.36853255127494	0.47157398618757557	1.6440646196785624	0.761038802523913	0.380109536414608	1.0	1.0	-499.36853255127494	0.0	-1.6812467142218026
83740000	-501.99155443136755	-3.087974593810988	-498.90357983755655	0.5087467229705965	1.6661154423715108	1.1407227545347352	0.3438258552172437	1.0	1.0	-498.90357983755655	0.0	-1.464350943834601
83750000	-501.9411273563827	-4.4292154792448555	-497.51191187713783	0.39157959412672705	1.5113995140142693	3.6552140538662696	0.065284770305421	1.0	1.0	-497.51191187713783	0.0	-1.7891666083618272
83760000	-498.683751957184	-2.5414852792871487	-496.1422666778968	0.34743973874016776	1.3217484816682121	1.2690478381243346	0.2577665695132116	1.0	1.0	-496.1422666778968	0.0	-0.8498731218558473
83770000	-504.6573403853161	-3.4439701952656003	-501.2133701900505	0.4984383327505325	1.6463105800805338	1.2690840192110815	0.5636850771859657	1.0	1.0	-501.2133701900505	0.0	-1.752339179649678
83780000	-501.81048178225	-4.201353433142945	-497.60912834910704	0.41539164881149	1.3721028750934836	0.3683816500389076	0.21659149853799703	1.0	1.0	-497.60912834910704	0.0	-2.987908910003873
83790000	-501.0588989933099	-2.7412023161231627	-498.31769667718675	0.3771538059679994	1.3321434616271597	2.229395386937203	0.063453393479367	1.0	1.0	-498.31769667718675	0.0	-0.6063325140007441
83800000	-498.31793776038967	-2.376777041629584	-495.9411607187601	0.3115338293075445	1.2061240655385281	1.580234326433308	0.010911490307066798	1.0	1.0	-495.9411607187601	0.0	-0.5294165021372101
83810000	-498.02049457528483	-2.3308023705020537	-495.6896922047828	0.303359093764135	1.1348885230034247	1.3603735119671576	0.0372364142748642	1.0	1.0	-495.6896922047828	0.0	-0.592151163259152
83820000	-500.8897557979896	-3.6003058333610625	-497.28944996462855	0.31558027265014904	1.1323235027680003	3.6176756869820443	0.34565866627369224	1.0	1.0	-497.28944996462855	0.0	-0.9719149398502991
83830000	-499.4831667424535	-2.0929857033777215	-497.39018103907574	0.3137211381143519	1.0681615275047966	1.0378624769331966	0.3632117205152222	1.0	1.0	-497.39018103907574	0.0	-0.5254066557111798
83840000	-503.21015416263594	-3.0729451715244522	-500.1372089911115	0.4347641146686488	1.6471353026599274	1.3508049191935303	0.14708562658973226	1.0	1.0	-500.1372089911115	0.0	-1.339169861396441
83850000	-500.2238872436324	-3.500702520798624	-496.7231847228338	0.37010818209513313	1.4192794856898252	3.0362911900311276	0.05085749569378553	1.0	1.0	-496.7231847228338	0.0	-1.0629420023156175
83860000	-504.72825994723297	-2.148525643183647	-502.57973430404934	0.3433619493780289	1.1088928973946168	1.0940829792357403	0.3391078973684604	1.0	1.0	-502.57973430404934	0.0	-0.550149476904767
83870000	-498.7339875158101	-2.85545454224747	-495.87853297356264	0.35597767592017837	1.2537640217055768	0.6616632787634665	0.31524099006660616	1.0	1.0	-495.87853297356264	0.0	-1.5003683409992796
83880000	-499.74433872827944	-2.789810814098036	-496.9545279141814	0.36302524047998297	1.3993944553774567	0.9702685811619188	0.6375847548687941	1.0	1.0	-496.9545279141814	0.0	-1.2597504884080448
83890000	-500.3945244163344	-2.843135037757307	-497.5513893785771	0.4140722137456028	1.5017643711201125	0.4049824490815684	0.7343270732278543	1.0	1.0	-497.5513893785771	0.0	-1.6171142372622396
83900000	-498.7680689550763	-2.787095396514485	-495.9809735585618	0.30406191669406474	1.1677240060076144	0.6772918978805247	0.29079477855448216	1.0	1.0	-495.9809735585618	0.0	-1.4232035170040551
83910000	-499.5162557296189	-2.4794533725257333	-497.03680235709317	0.2967386558610652	1.1049019854040925	1.1731874743794906	0.7477963829174256	1.0	1.0	-497.03680235709317	0.0	-0.8384224351918022
83920000	-501.0855676951436	-4.19324135418688	-496.89232634095674	0.3651085147376141	1.293543578247124	3.7652186707248316	0.26202543174733545	1.0	1.0	-496.89232634095674	0.0	-1.5194429933963451
83930000	-497.7522183810961	-2.278381277934926	-495.4738371031612	0.32693647055894126	1.2184408919654395	0.40719327926326127	0.8636149834122401	1.0	1.0	-495.4738371031612	0.0	-1.0515164752742288
83940000	-502.29814503447744	-3.7734100578697083	-498.52473497660776	0.4470508333512182	1.595672034877923	2.67314843805906	0.0895175682998067	1.0	1.0	-498.52473497660776	0.0	-1.465687153199076
83950000	-499.92704932894145	-2.8887893899041366	-497.0382599390373	0.36746909356889923	1.434195897889254	1.263492232776259	0.5001768681086789	1.0	1.0	-497.0382599390373	0.0	-1.200074999296615
83960000	-499.8680184376826	-3.839677164255816	-496.0283412734268	0.3265343262291528	1.2345507481648172	2.3795547876670384	0.6075395491756758	1.0	1.0	-496.0283412734268	0.0	-1.6444241075515174
83970000	-500.060243571181	-3.7330633344191724	-496.3271802367618	0.31050165627404247	1.1683500587616384	4.476222595119977	0.055667529777960655	1.0	1.0	-496.3271802367618	0.0	-0.8545955042804763
83980000	-500.86378736599323	-2.869821443834127	-497.9939659221591	0.3143227385080687	1.1332394911767647	2.2669164547180927	0.507028778249175	1.0	1.0	-497.9939659221591	0.0	-0.7196703715204887
83990000	-502.13414473903174	-3.1270015971489573	-499.0071431418828	0.42258853338755686	1.5694792514745382	1.5064752863697881	0.33326653426502273	1.0	1.0	-499.0071431418828	0.0	-1.3154101042872668
84000000	-499.84276887200116	-2.790940600321564	-497.0518282716796	0.3653339654248083	1.2932604645591763	2.6066628543403367	0.011996762291832207	1.0	1.0	-497.0518282716796	0.0	-0.5080754761986401
84010000	-500.59682030004114	-2.9493235892215415	-497.6474967108196	0.3930250041959103	1.5177961128364885	1.0272274177874106	0.5389211965129713	1.0	1.0	-497.6474967108196	0.0	-1.3876132806318542
84020000	-498.95103318920906	-2.843153576173918	-496.10787961303515	0.35879903283541703	1.3820451322454124	0.6310661380674447	0.4437074605577351	1.0	1.0	-496.10787961303515	0.0	-1.5051820150156594
84030000	-501.7020353339798	-4.282849155713615	-497.41918617826616	0.3599020369740462	1.2648685677707556	4.152559078520648	0.21014924421522027	1.0	1.0	-497.41918617826616	0.0	-1.4948223475925375
84040000	-501.652496299457	-2.3382405244891418	-499.3142557749679	0.3123679389578009	1.1024422332448165	1.2718742752150183	0.0366745289357898	1.0	1.0	-499.3142557749679	0.0	-0.6451557123599498
84050000	-504.8608229398041	-4.324309680787575	-500.53651325901654	0.5131729219978961	1.7055721765768053	1.7597287643250867	0.5709101549530539	1.0	1.0	-500.53651325901654	0.0	-2.3927272204390304
84060000	-505.9084224797725	-5.1837084668135915	-500.72471401295894	0.41358606711577606	1.4100325435526853	3.4277893284917633	0.4824779418068123	1.0	1.0	-500.72471401295894	0.0	-2.6154371007600887
84070000	-501.23401959867095	-2.8945267654646054	-498.33949283320635	0.37922246615078253	1.399410078846139	0.8812264039105561	0.17485490690903052	1.0	1.0	-498.33949283320635	0.0	-1.4145930133623055
84080000	-499.722744987825	-2.9344989705503948	-496.7882460172746	0.3396423595878986	1.250957892936123	2.0345806364910164	0.4505703178801545	1.0	1.0	-496.7882460172746	0.0	-0.8811540414473565
84090000	-499.9767877658056	-3.0420937807398314	-496.9346939850658	0.3101776267327534	1.1463331372911627	1.728132246950002	0.6820620022666616	1.0	1.0	-496.9346939850658	0.0	-1.1250552345795568
84100000	-501.22302467350056	-3.4262331971259767	-497.7967914763746	0.2654524113582224	1.0194657124896416	4.948028360695481	0.08202266027177955	1.0	1.0	-497.7967914763746	0.0	-0.4231096928255613
84110000	-500.85905566987907	-2.7648096764653936	-498.09424599341367	0.3191626225975187	1.1385265706574224	0.3234375655188065	0.6686826598603204	1.0	1.0	-498.09424599341367	0.0	-1.5621389771025516
84120000	-499.14998000702855	-2.4990284347009535	-496.6509515723276	0.3417431027364197	1.2577052193662597	1.8862842024040536	0.15792664516946606	1.0	1.0	-496.6509515723276	0.0	-0.5103468893677474
84130000	-499.44238469593654	-2.4822126859814286	-496.9601720099551	0.35356373757567117	1.3165799951161432	0.8186035351151633	0.6369581596672206	1.0	1.0	-496.9601720099551	0.0	-1.0378815576429261
84140000	-500.66472659271955	-2.037971024448847	-498.6267555682707	0.3182147986804231	1.0494635301097572	1.9718561656296532	0.13083781693514165	1.0	1.0	-498.6267555682707	0.0	-0.011690546103635624
84150000	-500.4599129583384	-2.7674727887159154	-497.6924401696225	0.4065165148274516	1.4153492381689599	1.0259032105950683	0.5996960435703733	1.0	1.0	-497.6924401696225	0.0	-1.2064941444713215
84160000	-498.5877009643816	-2.6670649028876072	-495.920636061494	0.3469863560513512	1.355884256062127	0.5510557127276979	0.8121227912142956	1.0	1.0	-495.920636061494	0.0	-1.372589821616288
84170000	-501.17108430273373	-3.23356932183143	-497.9375149809023	0.4169533735190476	1.4650083020196993	2.5392664413905606	0.04241404200534425	1.0	1.0	-497.9375149809023	0.0	-0.9762591141634827
84180000	-498.2188787888069	-2.7702399540188614	-495.448638834788	0.35104570852701855	1.2556184413828613	0.5592487188569069	0.8804010744716679	1.0	1.0	-495.448638834788	0.0	-1.4714261685275876
84190000	-499.81146081144163	-2.6353095595847837	-497.1761512518568	0.37181821409906246	1.2960307773854223	2.1619732054407113	0.07327192588271217	1.0	1.0	-497.1761512518568	0.0	-0.5282332073733945
84200000	-500.9671506990664	-2.2163241055691913	-498.7508265934972	0.37849480292720783	1.1966013029923364	1.1288606433363209	0.5303378182774884	1.0	1.0	-498.7508265934972	0.0	-0.5990951990541749
84210000	-500.15245479434816	-2.5548409030031864	-497.59761389134496	0.3784827708071162	1.3495662757850346	1.056806318758491	0.4820481536149403	1.0	1.0	-497.59761389134496	0.0	-0.9768414046957752
84220000	-499.1374214554933	-2.4305627629922415	-496.7068586925011	0.34396834922370434	1.2407118153216032	1.4676025793419394	0.3907142558955158	1.0	1.0	-496.7068586925011	0.0	-0.6381041137525317
84230000	-502.23872829962176	-4.277761011167893	-497.96096728845384	0.3600069093433108	1.3866206088073516	0.34678114904264035	0.24347841552986496	1.0	1.0	-497.96096728845384	0.0	-3.0702556916619295
84240000	-500.81070233315535	-2.2604792475086732	-498.5502230856467	0.37816697482581196	1.1969232382418853	0.912615437933021	0.7197210768611498	1.0	1.0	-498.5502230856467	0.0	-0.7627956806294349
84250000	-501.0596898323862	-3.591406308557911	-497.4682835238283	0.39745882644538316	1.4692475630918052	2.743188734460181	0.1542750822693104	1.0	1.0	-497.4682835238283	0.0	-1.2578631644854927
84260000	-501.67078091936054	-3.262010311863083	-498.40877060749744	0.43059950692367716	1.5911827475449114	1.7117954220204699	0.2888317356856613	1.0	1.0	-498.40877060749744	0.0	-1.352537966278582
84270000	-500.3597384529044	-2.2017347548051163	-498.1580036980993	0.3210684576836758	1.1262439669366726	1.8361165917729603	0.04785014780113865	1.0	1.0	-498.1580036980993	0.0	-0.23547024670266214
84280000	-499.25489459879356	-2.6265168925287754	-496.62837770626476	0.3821760738950512	1.3914930729811377	0.8388631405220223	0.6000027820706031	1.0	1.0	-496.62837770626476	0.0	-1.1706457114985156
84290000	-501.97738471015657	-2.5201876147710327	-499.45719709538554	0.25986274276884125	0.990101082054795	2.2168424816381833	0.5760064523691123	1.0	1.0	-499.45719709538554	0.0	-0.3904596989433321
84300000	-500.0696398346467	-4.411091695293234	-495.65854813935346	0.35677743976153803	1.2494725050388096	3.3485841329139086	0.4879057754955284	1.0	1.0	-495.65854813935346	0.0	-1.8684864589040837
84310000	-502.05923068267396	-3.010550081381245	-499.0486806012927	0.4769811019136202	1.5997021271362317	1.5044697257947945	0.10869646508516259	1.0	1.0	-499.0486806012927	0.0	-1.1999409125952127
84320000	-501.37334000106125	-2.704495231064855	-498.6688447699964	0.3702839490361963	1.2955834646674758	1.0076703737150279	0.12094268193582718	1.0	1.0	-498.6688447699964	0.0	-1.1536113338817446
84330000	-500.8309157280466	-4.188226268295194	-496.6426894597514	0.3397476462266976	1.149076338469574	4.575042275655188	0.23637295316147422	1.0	1.0	-496.6426894597514	0.0	-1.2829753641134327
84340000	-498.40995185068715	-2.22579776028275	-496.1841540904044	0.2940478325963678	1.1187244379222512	1.6198966391439997	0.4190658331166053	1.0	1.0	-496.1841540904044	0.0	-0.3594876097163252
84350000	-501.46674273304717	-2.740425924868477	-498.7263168081787	0.3827667587344589	1.369376924152932	1.652248342735826	0.3016129532674159	1.0	1.0	-498.7263168081787	0.0	-0.8588036080217916
84360000	-500.7782163049587	-2.1708888761435747	-498.6073274288151	0.29028488147241444	1.0827977101723647	1.0409990130432414	0.32587826071254866	1.0	1.0	-498.6073274288151	0.0	-0.6015815450762412
84370000	-499.8864352682927	-2.765339021964322	-497.12109624632836	0.39540061495856477	1.4750907216796316	0.7195640969086142	0.61399796451919	1.0	1.0	-497.12109624632836	0.0	-1.377482270086623
84380000	-498.878136774753	-2.9743176082523757	-495.9038191665006	0.3315241531803626	1.2830981727907687	2.3737319428661485	0.2801330758118097	1.0	1.0	-495.9038191665006	0.0	-0.7813683294057425
84390000	-501.36156911157985	-4.736240631047537	-496.6253284805323	0.33588348704139914	1.2130805376074498	5.13986569527772	0.13316393448309471	1.0	1.0	-496.6253284805323	0.0	-1.684631521093645
84400000	-500.42763562657825	-2.5185561637011995	-497.90907946287706	0.37624141829467317	1.2862843908965171	1.3758995731155788	0.4602395772337382	1.0	1.0	-497.90907946287706	0.0	-0.7720193806121388
84410000	-498.9874453611792	-2.45694427076877	-496.53050109041044	0.36035117577301434	1.3008473783996148	0.8206557753327344	0.5327304663633802	1.0	1.0	-496.53050109041044	0.0	-1.0114434522490363
84420000	-498.2838165400696	-2.3390657047562673	-495.94475083531336	0.33988293691919963	1.2457867420994444	0.3563703866750402	0.8025643471601508	1.0	1.0	-495.94475083531336	0.0	-1.1290803018427877
84430000	-499.1441253845247	-2.613381405810597	-496.53074397871416	0.37470960132459685	1.312340502939622	0.6380689163134298	0.8133353017952171	1.0	1.0	-496.53074397871416	0.0	-1.271509740935072
84440000	-501.05533848648054	-5.112438650722517	-495.942899835758	0.3459183028612131	1.3447006560818775	3.271982196153969	0.5469176349388464	1.0	1.0	-495.942899835758	0.0	-2.5950008834115414
84450000	-499.00105642901457	-2.9430096587353205	-496.05804677027925	0.3349661943961224	1.287859870583931	2.7742806759062453	0.07071469324497515	1.0	1.0	-496.05804677027925	0.0	-0.5981221167873692
84460000	-498.2996178930932	-2.499234866667603	-495.8003830264256	0.3085230076426786	1.2130567805115238	1.1446515742059515	0.12018648902709438	1.0	1.0	-495.8003830264256	0.0	-0.8734972676350796
84470000	-500.3103622143583	-3.783651229305849	-496.52671098505243	0.3445954142941592	1.25513394786848	2.2383944635515554	0.6186320502043692	1.0	1.0	-496.52671098505243	0.0	-1.6451043756271975
84480000	-499.0779424052363	-2.7072864900277374	-496.37065591520854	0.38904895062129585	1.3152030682845886	0.782721332371552	0.33091884136052924	1.0	1.0	-496.37065591520854	0.0	-1.2834232647950965
84490000	-500.19139170901514	-3.0816231086861117	-497.109768600329	0.427177831941959	1.5345074733141522	2.0724734587902316	0.02228695132253154	1.0	1.0	-497.109768600329	0.0	-1.0121254507575101
84500000	-499.9891112269473	-3.1747869514614835	-496.8143242754858	0.32915497837712643	1.1869094708928092	0.35408588077462705	0.9518669256520857	1.0	1.0	-496.8143242754858	0.0	-1.965416076855126
84510000	-498.73432807414565	-2.2553220990683793	-496.47900597507726	0.34731311803538334	1.176787374684357	1.4553351775385943	0.36395432276581435	1.0	1.0	-496.47900597507726	0.0	-0.4689422744301395
84520000	-498.83076643906725	-2.7099457624689967	-496.12082067659827	0.3993651068957793	1.3666430504940372	0.21244205044120512	0.9336059294538321	1.0	1.0	-496.12082067659827	0.0	-1.490663797976886
84530000	-499.41292265348653	-3.1901088973296696	-496.2228137561569	0.35467006547914276	1.3738938130807323	2.2213559429327354	0.317161971019236	1.0	1.0	-496.2228137561569	0.0	-1.0585304781737523
84540000	-500.51652874264795	-3.563396103240202	-496.9531326394077	0.43273211373277043	1.5160205260770532	0.3757063808532958	0.4763186379783303	1.0	1.0	-496.9531326394077	0.0	-2.347665896802608
84550000	-499.3264192082152	-2.7136348552204383	-496.61278435299477	0.299521327652694	1.1453688151629726	1.7886319670581972	0.580296496341475	1.0	1.0	-496.61278435299477	0.0	-0.7688505477347907
84560000	-498.07586963067104	-2.5885248914978316	-495.4873447391732	0.35427184259898176	1.281446856525211	0.980237750356877	0.2433759186388339	1.0	1.0	-495.4873447391732	0.0	-1.0528994566020315
84570000	-506.5745637748569	-2.26418425718883	-504.3103795176681	0.3835412948591783	1.1859424849768903	1.5169413838113384	0.23472555163965772	1.0	1.0	-504.3103795176681	0.0	-0.44747489217121156
84580000	-501.02051379965457	-3.943278788710031	-497.07723501094455	0.38303325182444337	1.3542484043249212	3.7880984845232777	0.061486995650729744	1.0	1.0	-497.07723501094455	0.0	-1.2625367888780776
84590000	-499.43358590537156	-2.594053624182454	-496.8395322811891	0.4097789144052758	1.3451806260921981	1.6128630678557871	0.1551845604074233	1.0	1.0	-496.8395322811891	0.0	-0.7310896095668142
84600000	-499.14226875845594	-2.585935590654144	-496.5563331678018	0.4026723137934723	1.374648691705852	0.7562833420753776	0.5323807953703815	1.0	1.0	-496.5563331678018	0.0	-1.1771580773931074
84610000	-500.55722065590834	-2.1613758964243073	-498.395844759484	0.28829285155299633	1.0256272411111191	1.2185167586272423	0.1420559327961383	1.0	1.0	-498.395844759484	0.0	-0.4962733208894997
84620000	-500.35888213957753	-3.980783494897472	-496.37809864468005	0.33774228611674295	1.2502531876995895	4.458129056825868	0.007965152354485704	1.0	1.0	-496.37809864468005	0.0	-1.1072602327644505
84630000	-498.8366294999211	-2.8449634925479836	-495.9916660073731	0.34641186129358154	1.2978578051536132	0.9167257384209118	0.08754744444543877	1.0	1.0	-495.9916660073731	0.0	-1.3449615341241132
84640000	-498.1604199039237	-2.3861992426216343	-495.7742206613021	0.3338112523298522	1.2420058450601659	0.8109191821344423	0.5033355161936939	1.0	1.0	-495.7742206613021	0.0	-0.946249055483167
84650000	-498.51194228510974	-2.462528186255866	-496.0494140988539	0.3264219231104875	1.2280887165933467	1.2822208776006991	0.0926522553850672	1.0	1.0	-496.0494140988539	0.0	-0.7640616820325963
84660000	-498.90966917915165	-3.0995262656741094	-495.81014291347753	0.3825888813522738	1.383543204951922	1.3014840788157331	0.6418901165168002	1.0	1.0	-495.81014291347753	0.0	-1.3910786181288137
84670000	-504.11320079977287	-4.923594295766932	-499.18960650400595	0.44039573501957563	1.4378987963843777	4.12034655387649	0.18001732022776573	1.0	1.0	-499.18960650400595	0.0	-2.1448080870330246
84680000	-501.0340227066734	-3.833094500485985	-497.2009282061874	0.3945052887744814	1.49186320235852	0.5356075480623773	0.07096224503807771	1.0	1.0	-497.2009282061874	0.0	-2.546705647575028
84690000	-498.70457528322913	-2.0079168638457325	-496.6966584193834	0.29944275763623207	1.1171053306010565	0.6225781913578291	0.7630559635768911	1.0	1.0	-496.6966584193834	0.0	-0.6746570306435802
84700000	-498.4547748484691	-2.4568281313820965	-495.997946717087	0.341330214033092	1.1880075773576007	2.1786638901481914	0.18484206508611703	1.0	1.0	-495.997946717087	0.0	-0.34283081339146637
84710000	-499.39533135307727	-3.20242783122643	-496.19290352185084	0.40520288600804205	1.4065228882816363	2.6313216239254578	0.08769963826117466	1.0	1.0	-496.19290352185084	0.0	-0.9103030303007902
84720000	-500.6313969687519	-3.9493842804059103	-496.682012688346	0.3875317303401653	1.379084404092317	2.865246135062502	0.37174197041630835	1.0	1.0	-496.682012688346	0.0	-1.5717102769705626
84730000	-499.47720587272784	-3.690861768806762	-495.78634410392107	0.3423888614730975	1.227950685798254	1.009103220925404	0.8682747432640099	1.0	1.0	-495.78634410392107	0.0	-2.1391831916251647
84740000	-501.6338717369734	-3.8912364656058815	-497.74263527136753	0.35718745649843175	1.2340884410301387	1.1165280849335384	0.8648940600342295	1.0	1.0	-497.74263527136753	0.0	-2.2806752277547866
84750000	-504.58491588143016	-5.1360809718312215	-499.44883490959893	0.2664381916590372	0.9925616308446278	7.422521731238646	0.07675928863755267	1.0	1.0	-499.44883490959893	0.0	-1.5829233349236391
84760000	-499.50606881739304	-3.8528899278002413	-495.6531788895928	0.33957736911411723	1.2222114101056727	1.7468421466161415	0.7549146257624969	1.0	1.0	-495.6531788895928	0.0	-1.9272249967523805
84770000	-500.5631787008215	-2.3627208628195246	-498.20045783800197	0.41603622278364216	1.3212459604420328	0.47023333945515644	0.8016719407536834	1.0	1.0	-498.20045783800197	0.0	-1.1087629445505924
84780000	-498.34702257672654	-2.3219990515127824	-496.0250235252138	0.29459029508214685	1.1530473179067413	2.2968464313146164	0.015070169570337584	1.0	1.0	-496.0250235252138	0.0	-0.15975173150838606
84790000	-499.42588053910197	-2.2124432278958186	-497.2134373112061	0.29188035705831816	1.0952630995575623	1.5588671807829648	0.5063623411429885	1.0	1.0	-497.2134373112061	0.0	-0.3753732711588855
84800000	-500.5386511522408	-3.2137072567145353	-497.32494389552625	0.423840578911354	1.4774778285083616	2.081215334964321	0.2506933361312734	1.0	1.0	-497.32494389552625	0.0	-1.1405039023783992
84810000	-499.744745467184	-3.4316869994775434	-496.3130584677064	0.32956844017833387	1.150513731607131	3.335312892241486	0.3463966187777468	1.0	1.0	-496.3130584677064	0.0	-0.8934174288415593
84820000	-498.00579372941485	-2.2604326954568883	-495.745361033958	0.32767294480500836	1.1866348777961284	1.2249726160897234	0.38428300578925484	1.0	1.0	-495.745361033958	0.0	-0.5919241347594271
84830000	-498.9822656547645	-2.4955325029414714	-496.48673315182305	0.31443481122075034	1.1668757004010122	2.1010611949865807	0.31418728326677625	1.0	1.0	-496.48673315182305	0.0	-0.4139450155764386
84840000	-502.3690498504196	-4.282713315803414	-498.0863365346162	0.41838732631002373	1.569346388449853	0.4580052740672033	0.0144629000804829	1.0	1.0	-498.0863365346162	0.0	-3.0344033055670545
84850000	-500.97612307932036	-4.514398234691986	-496.46172484462835	0.3517760395042961	1.3137540581593488	4.249666273848568	0.17673987779357814	1.0	1.0	-496.46172484462835	0.0	-1.6987838277339804
84860000	-500.2301576147841	-3.544009780499902	-496.6861478342842	0.28901247678332437	1.1367436033415679	2.9871383710745727	0.48212957297892123	1.0	1.0	-496.6861478342842	0.0	-1.1233135028316614
84870000	-499.87243897408865	-3.448901590637898	-496.42353738345076	0.38335167193083264	1.416190930827244	1.7098414156252426	0.5686794095660419	1.0	1.0	-496.42353738345076	0.0	-1.540336349440642
84880000	-500.34886347841126	-2.8897390307684705	-497.4591244476428	0.3843145758124089	1.4409003395679991	0.19792471820276783	0.8677251194692096	1.0	1.0	-497.4591244476428	0.0	-1.6599347826268422
84890000	-499.7017495110675	-2.771870447062633	-496.92987906400487	0.4115119985860389	1.4256363966491779	0.6616855354206849	0.4927155059376052	1.0	1.0	-496.92987906400487	0.0	-1.4167717326241904
84900000	-501.31650319323086	-3.7295094300634863	-497.58699376316736	0.30239287249439917	1.040141883810617	3.3754782446765215	0.5521478888680398	1.0	1.0	-497.58699376316736	0.0	-1.1781491546771017
84910000	-498.2972253698552	-2.7109410848078017	-495.5862842850474	0.31914768494690327	1.2141488789547918	0.5207431762745213	0.5108762036726394	1.0	1.0	-495.5862842850474	0.0	-1.4322022705118385
84920000	-501.67644333838274	-5.184368686096965	-496.4920746522858	0.4148571695168714	1.4637724734487625	0.3020640721853029	0.021381738474419	1.0	1.0	-496.4920746522858	0.0	-3.984343554943688
84930000	-498.9534003796635	-2.3513241365750943	-496.6020762430884	0.3487173478341235	1.190768477789114	0.6703233874794573	0.8261965049374814	1.0	1.0	-496.6020762430884	0.0	-0.991363056540917
84940000	-498.4587220538091	-2.502183577162417	-495.95653847664664	0.32349878650512737	1.282685257134144	1.1260599762504218	0.2711473628215333	1.0	1.0	-495.95653847664664	0.0	-0.8864671448602488
84950000	-499.23950501125375	-2.313284772029001	-496.92622023922473	0.2693824811197399	1.069427917092023	2.854440482000034	0.04246413784840582	1.0	1.0	-496.92622023922473	0.0	0.06052557007627235
84960000	-497.7123587806854	-2.2566635891436215	-495.4556951915418	0.31179448536697185	1.176927222686128	1.2817098896890973	0.3462874519992064	1.0	1.0	-495.4556951915418	0.0	-0.5584625319918344
84970000	-497.720591644261	-2.3970920908521305	-495.32349955340885	0.33419918677148364	1.24353818534356	1.0837934836081782	0.35565681762819046	1.0	1.0	-495.32349955340885	0.0	-0.8043232435686234
84980000	-499.7670228478725	-2.446731789641359	-497.32029105823113	0.29731417872412863	1.1179282296773225	1.0386729826969947	0.13582069817601658	1.0	1.0	-497.32029105823113	0.0	-0.8787060279636312
84990000	-498.67994458805464	-2.300716342616654	-496.37922824543796	0.3132148947573124	1.1988788874959841	1.257683848440819	0.43502752161098407	1.0	1.0	-496.37922824543796	0.0	-0.6150360125821805
85000000	-498.5983025502008	-2.5487870837684676	-496.04951546643235	0.33625039088973224	1.2793541622476836	1.7109812274954612	0.26714974039172434	1.0	1.0	-496.04951546643235	0.0	-0.6396926545923765
85010000	-499.0283655345882	-2.509101363003179	-496.519264171585	0.38097289731804335	1.272666131084004	1.1467467524075805	0.6095820850110142	1.0	1.0	-496.519264171585	0.0	-0.8822372520377031
85020000	-499.5073829500311	-2.5518097640869737	-496.95557318594416	0.3771063399820379	1.3523497023979185	0.4931905900248092	0.6971579562420978	1.0	1.0	-496.95557318594416	0.0	-1.2868502321290418
85030000	-498.1694998183254	-2.4001636447380412	-495.76933617358736	0.34135374470365926	1.2362612581533843	1.420133778346246	0.16196184096451724	1.0	1.0	-495.76933617358736	0.0	-0.6313368897788016
85040000	-507.74113008400144	-5.6183449573254745	-502.122785126676	0.4982015493718206	1.6748147694802085	4.070202243430701	0.08973228782895969	1.0	1.0	-502.122785126676	0.0	-2.8540335626343034
85050000	-500.303099928959	-4.223216034455149	-496.07988389450384	0.3386088208367692	1.2652045896897612	1.2079897165567006	0.858399378348338	1.0	1.0	-496.07988389450384	0.0	-2.563679296186969
85060000	-505.44293367376946	-4.013119473350974	-501.4298142004185	0.4724044290730406	1.631863954717034	2.1472241816711586	0.40238359419285546	1.0	1.0	-501.4298142004185	0.0	-1.9121814596531772
85070000	-499.1139755291273	-3.309442916092131	-495.8045326130352	0.33949625749764595	1.2334253788732772	0.415723836899642	0.4231527170059573	1.0	1.0	-495.8045326130352	0.0	-2.0792432957389826
85080000	-499.8217116442805	-2.360445914188573	-497.46126573009195	0.33463491177388843	1.2297613460309487	1.3279594201419258	0.3382303134621215	1.0	1.0	-497.46126573009195	0.0	-0.6383617473094002
85090000	-501.7247738522583	-4.416271279812072	-497.30850257244623	0.387249657699799	1.4184039019697192	3.9579671722671814	0.08385909977798299	1.0	1.0	-497.30850257244623	0.0	-1.6847652079176674
85100000	-500.1127007550619	-3.315952662824415	-496.79674809223746	0.3981035969606732	1.390652474067866	2.912694515181206	0.05352607050212847	1.0	1.0	-496.79674809223746	0.0	-0.9214100066568773
85110000	-498.6434156483818	-2.0169883811976073	-496.62642726718417	0.30714852489704714	1.0839077495272318	1.1771889375516673	0.46701260969873354	1.0	1.0	-496.62642726718417	0.0	-0.3738215105981112
85120000	-498.4606324604954	-2.1357257970592114	-496.3249066634362	0.2950891971224282	1.1128528285075505	0.5540038977579645	0.8547907494729462	1.0	1.0	-496.3249066634362	0.0	-0.8396932566725162
85130000	-498.91784299471624	-2.837627584038102	-496.08021541067814	0.30861460265526497	1.1840772665325627	2.4286241172082095	0.35134149041857704	1.0	1.0	-496.08021541067814	0.0	-0.623077790328897
85140000	-499.38085644959375	-3.132497962165019	-496.24835848742873	0.34465498400793626	1.3143786143460154	2.9916966155406586	0.045964425828559946	1.0	1.0	-496.24835848742873	0.0	-0.7102124574474074
