# BEAST v10.5.0
# Generated Thu Feb 12 23:51:34 GMT 2026 [seed=1770940276861]
# -window -working -options
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	constant.popSize	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
7755000	251.90462186380927	676.8399681427059	-424.9353462788966	2.6560747665417177E-100	-2.6560747665417177E-100	5.999414537101664E-100	6.611447975325346E-101	5.00634600806453E99	5.00634600806453E99	-424.9353462788966	0.0	685.9050537794853
7756000	250.43514443287654	673.516131850478	-423.0809874176015	4.964333486773172E-100	-4.964333486773172E-100	1.084107151887542E-99	4.5316728528354914E-100	3.43782859193079E99	3.43782859193079E99	-423.0809874176015	0.0	684.7438531282082
7757000	244.72497195965707	670.6730380478198	-425.9480660881627	2.265185240726066E-99	-2.265185240726066E-99	5.665783233744125E-99	1.7809852389194165E-99	3.548060707222709E98	3.54806070722271E98	-425.9480660881627	0.0	679.5889748609161
7758000	239.93643805653596	663.4907287961877	-423.5542907396517	1.513002926574662E-98	-1.513002926574662E-98	3.568329738850787E-98	8.498287302390559E-99	1.1034223091975535E98	1.1034223091975534E98	-423.5542907396517	0.0	674.3908100931867
7759000	241.6248508741876	667.9266783370222	-426.3018274628346	3.839672982090642E-99	-3.839672982090642E-99	8.426328712792625E-99	2.0930977156910047E-99	4.9090601678037777E98	4.909060167803778E98	-426.3018274628346	0.0	679.0940959154725
7760000	243.80700221326362	667.2969766231715	-423.4899744099079	5.088701491837794E-99	-5.088701491837794E-99	1.1042819881560382E-98	3.1166672415948812E-99	3.486032309305116E98	3.486032309305116E98	-423.4899744099079	0.0	678.2687736401307
7761000	244.17848728594038	667.2874478379698	-423.10896055202943	3.67929751083568E-99	-3.67929751083568E-99	8.242052877868692E-99	3.0243996135983657E-99	4.911290929441027E98	4.911290929441027E98	-423.10896055202943	0.0	678.7452243260412
7762000	252.73377789018718	676.5892324558799	-423.85545456569275	2.53655478446186E-100	-2.53655478446186E-100	5.813835582742589E-100	1.7537766872732784E-100	5.365828017800284E99	5.365828017800284E99	-423.85545456569275	0.0	686.7953690757972
7763000	247.8410563050719	673.4806926684859	-425.63963636341396	7.370146446127774E-101	-7.370146446127774E-101	1.794501557133206E-100	6.682679844295629E-100	1.1207041409704965E100	1.1207041409704967E100	-425.63963636341396	0.0	684.8707425925754
7764000	249.07219913412587	671.615526467468	-422.5433273333422	1.639751448521696E-99	-1.639751448521696E-99	3.69026136176109E-99	6.631641581649982E-100	8.654649070151944E98	8.654649070151942E98	-422.5433273333422	0.0	681.3883108253859
7765000	243.4230353641637	666.1880973692556	-422.7650620050919	9.037724219549112E-99	-9.037724219549112E-99	1.983733695413605E-98	2.940717239126901E-99	1.8709022346939973E98	1.8709022346939973E98	-422.7650620050919	0.0	676.3595864543884
7766000	243.36833818902255	665.6352358136957	-422.2668976246731	4.550113377761198E-99	-4.550113377761198E-99	9.646910224656873E-99	1.6292388557060404E-99	6.673149725044966E98	6.673149725044966E98	-422.2668976246731	0.0	678.9392303849072
7767000	251.79602797611778	674.8837245290597	-423.0876965529419	5.711280259401573E-100	-5.711280259401573E-100	1.3231572687229738E-99	1.7799687981587906E-100	2.0486923909765607E99	2.048692390976561E99	-423.0876965529419	0.0	683.8032014869598
7768000	253.68569481542647	675.9722107395879	-422.28651592416145	3.2529978157041737E-100	-3.2529978157041737E-100	7.33399344183198E-100	1.8404173103533127E-100	4.588976205531804E99	4.588976205531805E99	-422.28651592416145	0.0	686.2781311656499
7769000	255.25209823121554	677.7398890721507	-422.4877908409352	1.641859699122915E-100	-1.641859699122915E-100	3.7936087691328645E-100	1.274687915323229E-100	8.0080427373541E99	8.0080427373541E99	-422.4877908409352	0.0	687.9592677241611
7770000	256.04660854431233	679.0060007098992	-422.9593921655869	1.1392516646226205E-100	-1.1392516646226205E-100	2.474294532279378E-100	5.2264018791291984E-101	1.5919571763897834E100	1.5919571763897838E100	-422.9593921655869	0.0	689.7929730079849
7771000	247.15002680698063	672.9888188864966	-425.83879207951594	3.87036846121221E-100	-3.87036846121221E-100	1.019028464807879E-99	6.188655574016105E-100	3.057974184630375E99	3.057974184630375E99	-425.83879207951594	0.0	683.8894532659929
7772000	245.32725610394516	668.929930738246	-423.6026746343008	3.294035123788378E-99	-3.294035123788378E-99	7.770492082859399E-99	8.786136419460616E-100	3.635658700200387E98	3.6356587002003865E98	-423.6026746343008	0.0	677.809079209262
7773000	250.8406250179121	678.1434837808995	-427.3028587629874	1.3331257852784301E-100	-1.3331257852784301E-100	3.49316139693644E-100	7.06632039826561E-101	8.023627951992396E99	8.023627951992396E99	-427.3028587629874	0.0	687.5805778696106
7774000	252.54344314211409	677.0678038226723	-424.52436068055823	2.05347220913244E-100	-2.05347220913244E-100	4.712299875766504E-100	9.590455005466645E-101	7.746208274960863E99	7.746208274960864E99	-424.52436068055823	0.0	687.4902057473711
7775000	250.91958535313478	675.3111793455375	-424.39159399240276	2.456890963873926E-100	-2.456890963873926E-100	5.397731934110036E-100	1.1886559766053621E-100	9.349975376426069E99	9.349975376426069E99	-424.39159399240276	0.0	687.3708108016287
7776000	253.77447181839887	677.6000158860951	-423.8255440676962	1.0711782434346776E-100	-1.0711782434346776E-100	2.51949966585408E-100	1.525704078825425E-100	1.1723967389830664E100	1.1723967389830666E100	-423.8255440676962	0.0	688.3101076155428
7777000	245.8270590650045	671.4695175652017	-425.6424585001972	9.985005908676285E-100	-9.985005908676285E-100	2.562845364973795E-99	4.2471126599208173E-100	1.3328408518513372E99	1.3328408518513372E99	-425.6424585001972	0.0	681.4173979685976
7778000	246.1374558054585	670.0735838555502	-423.93612805009167	2.1172401265260113E-99	-2.1172401265260113E-99	4.9990776168457515E-99	1.1215112623878674E-99	6.737724108698409E98	6.737724108698409E98	-423.93612805009167	0.0	680.2687362248001
7779000	250.4265317176327	674.2630226799253	-423.83649096229254	2.1545476019265815E-100	-2.1545476019265815E-100	5.069118017860203E-100	4.918402272033565E-100	5.499821126015369E99	5.499821126015368E99	-423.83649096229254	0.0	685.2485295791806
7780000	244.7717222756507	668.7743958502493	-424.00267357459865	2.0473271473567216E-99	-2.0473271473567216E-99	4.470655187965906E-99	3.9858033490365497E-100	1.060720477692614E99	1.0607204776926141E99	-424.00267357459865	0.0	679.5926992033624
7781000	248.36161363504965	672.352397379308	-423.9907837442583	1.1595837095997748E-99	-1.1595837095997748E-99	2.606786795064636E-99	3.3186375004981197E-100	1.2780517346740096E99	1.2780517346740098E99	-423.9907837442583	0.0	681.9400947606047
7782000	241.21706553660727	667.1367194407646	-425.91965390415737	4.483832203525659E-99	-4.483832203525659E-99	9.665825524662736E-99	4.1118635526155836E-99	3.687567273185655E98	3.6875672731856546E98	-425.91965390415737	0.0	678.194820278982
7783000	242.85976227544563	665.7770162250326	-422.917253949587	4.228767020076684E-99	-4.228767020076684E-99	9.755952433174366E-99	7.108738194780995E-99	3.340906751837891E98	3.34090675183789E98	-422.917253949587	0.0	677.0230496799956
7784000	241.36375838621166	664.8089614100787	-423.44520302386707	1.3086327587907126E-98	-1.3086327587907126E-98	3.160658495662758E-98	6.177739407765926E-99	9.730680260275214E97	9.730680260275214E97	-423.44520302386707	0.0	674.5264101706167
7785000	245.27217466739216	668.8504252512824	-423.5782505838903	2.6533065409694204E-99	-2.6533065409694204E-99	6.437970035876683E-99	2.5028059149673043E-99	4.636265510966138E98	4.636265510966138E98	-423.5782505838903	0.0	679.1506970707535
7786000	241.59090215910373	666.4081823945307	-424.817280235427	9.246184508120072E-99	-9.246184508120072E-99	2.0438916819406163E-98	4.540078493562107E-99	1.5790854722047236E98	1.5790854722047236E98	-424.817280235427	0.0	676.4299109212673
7787000	241.0631815583829	665.4278549292414	-424.36467337085855	1.1391823315905382E-98	-1.1391823315905382E-98	2.7073828694426693E-98	2.7793137498807015E-99	8.583767976826339E97	8.583767976826339E97	-424.36467337085855	0.0	673.6104665446086
7788000	245.41496552556066	668.0306674740152	-422.61570194845456	2.736059986887365E-99	-2.736059986887365E-99	6.080522610045629E-99	2.1215144146628813E-99	7.110968136006871E98	7.110968136006871E98	-422.61570194845456	0.0	679.7472746143624
7789000	245.58613224152634	668.9222193379327	-423.33608709640635	3.786963157394866E-99	-3.786963157394866E-99	8.45057538859403E-99	2.2761944080551538E-99	3.643591164974197E98	3.6435911649741975E98	-423.33608709640635	0.0	678.9654285292651
7790000	252.5851422230607	676.7148386693223	-424.12969644626156	3.0474706754469106E-100	-3.0474706754469106E-100	6.86757549277192E-100	1.8413335692653694E-100	4.0993482679855335E99	4.0993482679855326E99	-424.12969644626156	0.0	686.4474026059526
7791000	252.88203541437406	676.2810108767005	-423.39897546232646	3.9206867527409464E-100	-3.9206867527409464E-100	8.928743906865607E-100	1.511194091376799E-100	3.10351964575757E99	3.10351964575757E99	-423.39897546232646	0.0	685.5015994189193
7792000	250.43819281251405	673.6264630076714	-423.1882701951574	4.5086711857797507E-100	-4.5086711857797507E-100	1.0586175701567274E-99	6.186849290065393E-100	2.6071233665209094E99	2.60712336652091E99	-423.1882701951574	0.0	684.071779930687
7793000	253.13261520670898	677.273457540861	-424.14084233415207	2.6105693461764194E-100	-2.6105693461764194E-100	6.023254478119576E-100	1.4158747159815778E-100	4.500100290464836E99	4.500100290464837E99	-424.14084233415207	0.0	686.751035755838
7794000	253.94539662242988	678.2059982617311	-424.2606016393012	1.9237207497058334E-100	-1.9237207497058334E-100	4.32396889091686E-100	8.339753061667347E-101	7.014681718040573E99	7.014681718040573E99	-424.2606016393012	0.0	687.8650882442821
7795000	251.9277092099219	679.5932458540592	-427.6655366441373	7.062225959756087E-101	-7.062225959756087E-101	1.7042844797355687E-100	6.817390920507237E-101	1.800697941818766E100	1.800697941818766E100	-427.6655366441373	0.0	690.0236468390606
7796000	253.60527528235923	681.9984299583059	-428.3931546759467	2.0468417464059763E-101	-2.0468417464059763E-101	5.045622853893835E-101	1.8945597274336195E-101	8.360024099330688E100	8.360024099330686E100	-428.3931546759467	0.0	693.6751205484618
7797000	258.6374864382178	683.885087615004	-425.24760117678613	3.548433328001729E-101	-3.548433328001729E-101	8.362020748686187E-101	1.575190826092132E-101	2.563538340114304E100	2.563538340114304E100	-425.24760117678613	0.0	692.4592100504282
7798000	261.3559797065973	684.0916596182198	-422.73567991162247	1.801380256500369E-101	-1.801380256500369E-101	4.1312657328849886E-101	1.129638534746001E-101	8.781884724536349E100	8.781884724536349E100	-422.73567991162247	0.0	694.7862391024523
7799000	253.87290239728486	679.2301807005506	-425.35727830326573	6.058024271685881E-101	-6.058024271685881E-101	1.561344910513777E-100	9.878491873153033E-101	1.6240938694165257E100	1.6240938694165261E100	-425.35727830326573	0.0	689.4901497132819
7800000	252.62329345271127	675.0583519267793	-422.43505847406806	3.4338449905823085E-100	-3.4338449905823085E-100	7.586736664841485E-100	1.39165694381411E-100	5.873508232176814E99	5.873508232176814E99	-422.43505847406806	0.0	686.2820353682351
7801000	249.41960363995673	673.0148158028736	-423.5952121629169	7.947441076945767E-100	-7.947441076945767E-100	1.8955569329205587E-99	7.169659117441159E-100	1.401499735817769E99	1.4014997358177691E99	-423.5952121629169	0.0	682.9024667018107
7802000	247.5053293707811	673.1937989954668	-425.68846962468564	7.368298952323718E-100	-7.368298952323718E-100	1.7822051025713027E-99	4.059877429766682E-100	1.8041188991442404E99	1.8041188991442404E99	-425.68846962468564	0.0	683.2290959881001
7803000	250.90555853122657	676.4002412449131	-425.49468271368653	8.573852992465487E-101	-8.573852992465487E-101	2.2851605198656726E-100	1.8739954412142585E-100	1.4479097440156636E100	1.4479097440156636E100	-425.49468271368653	0.0	687.8249445441686
7804000	253.7642836839824	678.0925224422851	-424.32823875830275	2.2461268031923067E-100	-2.2461268031923067E-100	5.157828384902956E-100	6.483316270585633E-101	4.627442746660738E99	4.627442746660738E99	-424.32823875830275	0.0	686.5575203318775
7805000	254.23005603149323	676.8492396740611	-422.61918364256786	8.196266709230557E-101	-8.196266709230557E-101	1.797991276333579E-100	1.4914524172343883E-100	2.0975906112071068E100	2.097590611207107E100	-422.61918364256786	0.0	688.8138096955449
7806000	253.33323237918347	675.941820324109	-422.60858794492555	2.4197720517994533E-100	-2.4197720517994533E-100	5.531697041762915E-100	1.808867349077523E-100	6.687903435493988E99	6.687903435493988E99	-422.60858794492555	0.0	686.8937945047675
7807000	246.9903381532108	674.6133398017853	-427.6230016485745	5.18821372695366E-100	-5.18821372695366E-100	1.1146654846114232E-99	3.6826678260203064E-100	2.897422173924999E99	2.897422173924999E99	-427.6230016485745	0.0	685.0370886431001
7808000	256.2805747943069	679.4607477219338	-423.18017292762687	1.2877531690179098E-100	-1.2877531690179098E-100	2.9539998349902876E-100	6.39481876610954E-101	9.351790018156854E99	9.351790018156852E99	-423.18017292762687	0.0	688.9182378053005
7809000	252.87739815631193	676.0242353166309	-423.14683716031897	2.4710784417049476E-100	-2.4710784417049476E-100	5.455309229256334E-100	1.4771208746555608E-100	7.508531366649566E99	7.508531366649567E99	-423.14683716031897	0.0	687.2352189448845
7810000	254.67991033793453	678.6277961488634	-423.9478858109288	1.499708226872643E-100	-1.499708226872643E-100	3.313068384387748E-100	9.418815304771967E-101	9.21167401209891E99	9.21167401209891E99	-423.9478858109288	0.0	688.6965868033813
7811000	258.03016052471673	681.4807770477593	-423.4506165230425	5.2618727766244664E-101	-5.2618727766244664E-101	1.1386829042845695E-100	1.9872004448007366E-101	3.4810549964607663E100	3.4810549964607663E100	-423.4506165230425	0.0	692.1057941360048
7812000	260.6218876156325	684.5857551533423	-423.96386753770986	1.8746284204544E-101	-1.8746284204544E-101	4.190415841340509E-101	1.213282205428313E-101	7.597679990891634E100	7.597679990891633E100	-423.96386753770986	0.0	694.8278765489673
7813000	261.2291525748473	684.0716147252339	-422.84246215038655	1.8638065366727207E-101	-1.8638065366727207E-101	4.217341399932615E-101	8.997410611361531E-102	9.272570854059561E100	9.27257085405956E100	-422.84246215038655	0.0	694.838279803796
7814000	260.80014076817076	685.5023074363911	-424.70216666822034	1.2295108059395625E-101	-1.2295108059395625E-101	2.995893718859761E-101	1.314458227716443E-101	7.665506103319765E100	7.665506103319765E100	-424.70216666822034	0.0	695.1094268621905
7815000	260.0353517411946	685.1705405071302	-425.13518876593565	1.5369284519168688E-101	-1.5369284519168688E-101	3.4781918536567116E-101	1.4703028681705805E-101	7.05464928795587E100	7.054649287955868E100	-425.13518876593565	0.0	694.9306730991162
7816000	263.15591708946135	687.6708947562948	-424.5149776668335	3.62414167788671E-102	-3.62414167788671E-102	8.693436438125102E-102	6.710416766227189E-102	2.7029371858866868E101	2.7029371858866862E101	-424.5149776668335	0.0	697.9083414941332
7817000	267.9102236059513	691.8212133014472	-423.9109896954959	1.5571087608436904E-102	-1.5571087608436904E-102	3.4389735916754025E-102	4.059560630211504E-103	1.0990968217715163E102	1.0990968217715163E102	-423.9109896954959	0.0	701.8513425347413
7818000	270.8018284630001	693.8811359250044	-423.0793074620043	2.548763823041627E-103	-2.548763823041627E-103	5.671881213790696E-103	4.98806756970182E-103	6.68962110296482E102	6.68962110296482E102	-423.0793074620043	0.0	705.9356945732543
7819000	264.010961281303	688.4743794201931	-424.4634181388901	3.618475248485791E-102	-3.618475248485791E-102	8.459535963499315E-102	5.3970586688879155E-102	2.6692240153599776E101	2.6692240153599776E101	-424.4634181388901	0.0	698.409856790985
7820000	262.49950442888405	686.0088172575583	-423.5093128286743	1.0247293290784398E-101	-1.0247293290784398E-101	2.366255813121877E-101	6.763972740692294E-102	1.4051328905833247E101	1.4051328905833247E101	-423.5093128286743	0.0	696.4015615897972
7821000	260.2728392765995	686.6696186475921	-426.3967793709926	5.081127248626184E-102	-5.081127248626184E-102	1.1052091271112976E-101	4.8161155711517864E-102	3.775428359347661E101	3.7754283593476614E101	-426.3967793709926	0.0	698.4456220747772
7822000	260.56138252661106	686.2052513698876	-425.64386884327655	1.0871392644959215E-101	-1.0871392644959215E-101	2.5102932275837442E-101	4.2019669294106606E-102	1.331477835590953E101	1.3314778355909531E101	-425.64386884327655	0.0	696.0834434676947
7823000	258.4175806314296	681.6406635361062	-423.22308290467663	6.40161136336505E-101	-6.40161136336505E-101	1.4846723282212472E-100	2.0977403231611756E-101	1.7403988440916483E100	1.740398844091648E100	-423.22308290467663	0.0	690.4605931001158
7824000	262.4112063958608	685.8858026839755	-423.4745962881147	7.737986342156666E-102	-7.737986342156666E-102	1.8211772948218635E-101	8.148806200768568E-102	1.8011931548778558E101	1.801193154877856E101	-423.4745962881147	0.0	696.6750815738669
7825000	262.29762449289467	685.4219022971274	-423.12427780423275	1.696015758925709E-101	-1.696015758925709E-101	3.937293124695171E-101	6.684529482630333E-102	7.193282554804473E100	7.193282554804471E100	-423.12427780423275	0.0	694.7207692180921
7826000	263.2574133499162	686.3796992378757	-423.1222858879595	7.080555898832516E-102	-7.080555898832516E-102	1.6355795993573727E-101	8.6894436976628E-102	1.713448171454383E101	1.7134481714543835E101	-423.1222858879595	0.0	696.7841123827102
7827000	257.7537956815494	680.1491747775436	-422.39537909599426	6.260739142211962E-101	-6.260739142211962E-101	1.38878271379327E-100	4.8781644837570555E-101	2.607612694542944E100	2.607612694542944E100	-422.39537909599426	0.0	691.0851978008426
7828000	254.96733630706433	679.4505576806398	-424.4832213735755	9.210023387174425E-101	-9.210023387174425E-101	2.1585085007954E-100	5.249915396349646E-101	1.5659089522784582E100	1.5659089522784584E100	-424.4832213735755	0.0	689.7430912907294
7829000	254.2666958159238	676.7478495603439	-422.48115374442006	2.6181908241185176E-100	-2.6181908241185176E-100	5.990265365441329E-100	1.5019074189687364E-100	5.263306437726983E99	5.263306437726983E99	-422.48115374442006	0.0	686.8077683684096
7830000	254.92437812433326	680.4353995974755	-425.5110214731422	6.76623424846899E-101	-6.76623424846899E-101	1.504749469447658E-100	6.932616533009116E-101	1.7311768459534334E100	1.7311768459534336E100	-425.5110214731422	0.0	690.4612032017011
7831000	255.15852318472594	679.3867555681998	-424.2282323834738	9.132401128447592E-101	-9.132401128447592E-101	2.0397577597679917E-100	9.097623061445566E-101	1.3624051608935857E100	1.3624051608935857E100	-424.2282323834738	0.0	689.5861751076505
7832000	256.0555049651016	679.1914274592848	-423.1359224941832	1.4184123220279513E-100	-1.4184123220279513E-100	3.247283721721632E-100	7.555296236661407E-101	8.329133315788276E99	8.329133315788278E99	-423.1359224941832	0.0	688.6524652268558
7833000	250.1931621975258	674.6475516927517	-424.4543894952259	3.072492704697915E-100	-3.072492704697915E-100	7.102235774754782E-100	4.0407688489130514E-100	4.225314414010935E99	4.2253144140109353E99	-424.4543894952259	0.0	685.3492677278226
7834000	248.4506042216658	670.722666494589	-422.2720622729232	1.5424817352030156E-99	-1.5424817352030156E-99	3.4096463122566298E-99	8.762816051046906E-100	1.1706877672961894E99	1.1706877672961894E99	-422.2720622729232	0.0	681.7622609491136
7835000	249.504935334781	674.5190318641933	-425.01409652941226	4.44093807910958E-100	-4.44093807910958E-100	1.0578258376180737E-99	5.849300812309286E-100	2.004017267923014E99	2.0040172679230142E99	-425.01409652941226	0.0	684.1370829691775
7836000	248.02589382511627	671.7319291157554	-423.70603529063914	2.3466539592228243E-100	-2.3466539592228243E-100	5.005769902874442E-100	5.767576092858406E-100	9.282928390546214E99	9.282928390546214E99	-423.70603529063914	0.0	685.0034595836996
7837000	250.2819145733979	674.1984725816276	-423.9165580082297	4.555098052828583E-100	-4.555098052828583E-100	1.0641458538684268E-99	8.342393560446708E-101	2.23937704833136E99	2.2393770483313605E99	-423.9165580082297	0.0	682.1865803282647
7838000	250.20559535617895	674.6380292950572	-424.43243393887826	4.634463823453681E-100	-4.634463823453681E-100	1.044161354407918E-99	3.77273287332924E-100	2.9172785615930987E99	2.9172785615930987E99	-424.43243393887826	0.0	684.9384542436205
7839000	253.10200956049476	676.7445093052726	-423.6424997447778	2.8369112767700266E-100	-2.8369112767700266E-100	6.487792399850715E-100	1.8322759471956656E-100	4.3271778067840303E99	4.3271778067840307E99	-423.6424997447778	0.0	686.5197599196473
7840000	253.67018707494356	677.1628528381917	-423.49266576324817	2.2249534959354688E-100	-2.2249534959354688E-100	5.227371751587504E-100	9.319949857070947E-101	6.105988984486832E99	6.105988984486833E99	-423.49266576324817	0.0	686.927421137071
7841000	250.26294839789563	678.5716472559345	-428.3086988580389	1.3390796774946074E-100	-1.3390796774946074E-100	3.19113940404583E-100	2.974676419421073E-101	6.667702357757609E99	6.667702357757609E99	-428.3086988580389	0.0	686.4220328452103
7842000	249.50471423152334	672.875842794833	-423.3711285633097	4.0428124212889724E-100	-4.0428124212889724E-100	9.053847636382817E-100	7.08015664747299E-101	5.032629222913441E99	5.03262922291344E99	-423.3711285633097	0.0	683.3591587571995
7843000	253.42501352727692	679.7924301936102	-426.3674166663333	1.0154896042240316E-100	-1.0154896042240316E-100	2.512638350570002E-100	8.788788393808619E-101	8.286755321417669E99	8.286755321417669E99	-426.3674166663333	0.0	688.9076931200161
7844000	253.46971659182145	676.2611870611553	-422.79147046933383	3.357797786041933E-100	-3.357797786041933E-100	7.71827264143717E-100	1.192616993964294E-100	3.985441967242217E99	3.985441967242217E99	-422.79147046933383	0.0	685.7481800875194
7845000	253.7567233330338	676.717187825372	-422.9604644923382	2.946865640869781E-100	-2.946865640869781E-100	6.915508205367503E-100	1.192616993964294E-100	4.1354518272361535E99	4.1354518272361535E99	-422.9604644923382	0.0	686.0613694411571
7846000	257.752145571267	680.59733892971	-422.84519335844294	6.354653475035374E-101	-6.354653475035374E-101	1.428855186225438E-100	3.375151279286554E-101	2.5815135888919666E100	2.581513588891967E100	-422.84519335844294	0.0	691.2133504684821
7847000	265.42447437019405	688.8254790245927	-423.40100465439866	1.4012222795816588E-102	-1.4012222795816588E-102	3.2713971676382297E-102	3.484003094316586E-102	9.214006651866081E101	9.214006651866081E101	-423.40100465439866	0.0	700.1744568458811
7848000	267.50406849306677	695.1456886296544	-427.6416201365876	3.226424566246442E-103	-3.226424566246442E-103	8.556292586691133E-103	1.6846258421687331E-103	4.2380333666817233E102	4.238033366681723E102	-427.6416201365876	0.0	705.513937395439
7849000	271.70380665982555	695.8411582526445	-424.13735159281896	3.510938363752442E-103	-3.510938363752442E-103	8.316898554090936E-103	1.3095861607922649E-103	4.402796446397298E102	4.4027964463972973E102	-424.13735159281896	0.0	706.0266614023382
7850000	271.24700322822156	694.9361236588275	-423.6891204306059	5.138002972175307E-103	-5.138002972175307E-103	1.2356252300962224E-102	1.794536625570153E-103	2.624125593513686E102	2.624125593513686E102	-423.6891204306059	0.0	704.5603396147924
7851000	275.24323328126377	697.5360172107039	-422.29278392944013	1.653903813019255E-103	-1.653903813019255E-103	3.618953978806368E-103	8.194169764667306E-104	1.3160969305817323E103	1.3160969305817321E103	-422.29278392944013	0.0	709.317808977391
7852000	279.86129138472285	704.1245900588203	-424.2632986740975	2.1770486612608346E-104	-2.1770486612608346E-104	5.4210561284396374E-104	2.346544264655807E-104	4.672628966957431E103	4.6726289669574315E103	-424.2632986740975	0.0	714.0100827153133
7853000	277.74317741457526	700.999810049638	-423.2566326350627	8.130419951016165E-104	-8.130419951016165E-104	1.7662739428425877E-103	2.9576030514636727E-104	2.1768507623554297E103	2.1768507623554297E103	-423.2566326350627	0.0	711.4558584587212
7854000	272.9338071176978	699.0460915397925	-426.1122844220947	9.645297396092328E-104	-9.645297396092328E-104	2.2143767028085787E-103	1.41856522069699E-103	1.1598455879215413E103	1.1598455879215415E103	-426.1122844220947	0.0	709.363998701961
7855000	276.6676319740453	702.4266369103478	-425.7590049363025	3.383618090453444E-104	-3.383618090453444E-104	8.328048564426793E-104	2.703417368970014E-104	4.055417259754077E103	4.055417259754076E103	-425.7590049363025	0.0	713.0123703439356
7856000	271.4044433376773	700.3062039494091	-428.9017606117318	5.0934802307726726E-104	-5.0934802307726726E-104	1.1604583979293107E-103	1.0128031448057076E-103	2.026967743034143E103	2.026967743034143E103	-428.9017606117318	0.0	710.6736056208699
7857000	272.55055785492885	697.8605222131198	-425.30996435819094	1.468371205933463E-103	-1.468371205933463E-103	3.506998096938267E-103	1.6213095821289498E-103	8.736421545133114E102	8.736421545133114E102	-425.30996435819094	0.0	708.4358299821025
7858000	269.7791800642416	694.5258841200612	-424.7467040558196	3.702052788324583E-103	-3.702052788324583E-103	8.350578567428844E-103	1.6213095821289498E-103	6.183188860602972E102	6.183188860602972E102	-424.7467040558196	0.0	706.5940324866101
7859000	275.1902752706227	702.3029013946051	-427.1126261239824	3.566037608872302E-104	-3.566037608872302E-104	8.609095342589421E-104	5.5650613852295834E-104	2.457868484830007E103	2.4578684848300064E103	-427.1126261239824	0.0	712.0815608323162
7860000	272.4967394498065	698.9063528320419	-426.40961338223536	1.9608663723124034E-103	-1.9608663723124034E-103	4.933427010880191E-103	8.10352966647105E-104	4.1162748023807297E102	4.1162748023807307E102	-426.40961338223536	0.0	707.208794533311
7861000	271.1995960466801	694.4851020980202	-423.2855060513401	8.015352416458726E-103	-8.015352416458726E-103	1.8005664555889268E-102	2.4469445833381663E-103	1.7423269576902498E102	1.7423269576902503E102	-423.2855060513401	0.0	703.9208157445648
7862000	268.79218533983993	693.7496946414952	-424.9575093016553	7.504835914327921E-103	-7.504835914327921E-103	1.8154159295041898E-102	5.71711457871965E-103	1.6457333590054017E102	1.645733359005402E102	-424.9575093016553	0.0	703.8510744679417
7863000	269.5712273706388	692.7664875093278	-423.19526013868904	4.298181832097082E-103	-4.298181832097082E-103	9.562128274937715E-103	7.674420640803141E-103	3.8236325216595793E102	3.82363252165958E102	-423.19526013868904	0.0	704.5725694708244
7864000	267.8826689596226	691.7708895950659	-423.8882206354433	1.379817758198099E-102	-1.379817758198099E-102	3.3645306502348963E-102	8.159558026084369E-103	9.947576450010552E101	9.94757645001055E101	-423.8882206354433	0.0	702.0266334414771
7865000	265.8226311208641	688.4688224987719	-422.6461913779078	2.016618472823964E-102	-2.016618472823964E-102	4.406155992577162E-102	2.341087794104394E-102	1.0314477946262695E102	1.0314477946262697E102	-422.6461913779078	0.0	700.8586031124694
7866000	264.65599104086584	687.3649469260126	-422.7089558851468	4.056812588192702E-102	-4.056812588192702E-102	8.945179241663427E-102	1.818212986635641E-102	5.950056651279859E101	5.950056651279859E101	-422.7089558851468	0.0	699.6508012489377
7867000	267.2585148324874	690.639013358498	-423.3804985260106	2.5649391352340187E-102	-2.5649391352340187E-102	5.920123247569518E-102	1.965431812783932E-102	4.5607017682243534E101	4.5607017682243534E101	-423.3804985260106	0.0	700.4536236129819
7868000	267.6800043723024	692.7189286413202	-425.0389242690178	1.1710451904733996E-102	-1.1710451904733996E-102	2.9342090837062562E-102	8.173734640689098E-103	9.064847798921642E101	9.06484779892164E101	-425.0389242690178	0.0	702.311292777521
7869000	274.5089330014679	698.292114489556	-423.7831814880881	1.708118220218563E-103	-1.708118220218563E-103	4.2053353855079817E-103	1.2352406741196313E-103	6.857939768989609E102	6.857939768989609E102	-423.7831814880881	0.0	708.2040145437226
7870000	271.795642152323	696.0403926513703	-424.2447504990473	3.1541738915081423E-103	-3.1541738915081423E-103	7.934264747206194E-103	1.0371694210635275E-103	3.70938232664293E102	3.70938232664293E102	-424.2447504990473	0.0	705.2121362344624
7871000	276.36839976862507	699.7557631034322	-423.3873633348071	1.2857273192332948E-103	-1.2857273192332948E-103	2.9159030042921956E-103	9.211573822925627E-104	9.483588996244948E102	9.483588996244948E102	-423.3873633348071	0.0	709.6010603588527
7872000	273.3706401320758	698.3243062349565	-424.9536661028807	1.3361439743177932E-103	-1.3361439743177932E-103	3.1356412964050696E-103	1.2145492959660033E-103	1.0668197669754804E103	1.0668197669754804E103	-424.9536661028807	0.0	709.0481910498121
