meanRF,meanNRF,HighSupportCladesProp,RFConsensus,NRFConsensus,CladeRecoveryConsensus,RFMCC,NRFMCC,CladeRecoveryMCC,likelihoodESS,priorESS,jointESS,prob,tier,leaves,total_sites
1.75580491056549,0.125414636468964,0.888888888888889,2,0.142857142857143,0.8,2,0.142857142857143,0.8,9001.0,9000.99999999999,9001.00000000002,0.4,2,10,1000
1.42317520275525,0.101655371625375,0.888888888888889,2,0.142857142857143,0.8,2,0.142857142857143,0.8,8584.63747727004,8611.3092477911,8532.02819570521,0.4,3,10,1000
0.514387290301078,0.0367419493072198,0.888888888888889,0,0.0,0.9,0,0.0,0.9,8164.68808916809,8568.17312866005,8197.35050706837,0.4,4,10,1000
0.0579935562715254,0.0041423968765375,1.0,0,0.0,0.9,0,0.0,0.9,8126.40527019119,9000.99999999997,8205.27389046461,0.2,2,10,1000
1.51072103099656,0.107908645071183,0.888888888888889,1,0.0714285714285714,0.8,2,0.142857142857143,0.8,9001.00000000002,9000.99999999999,9000.99999999999,0.2,3,10,1000
0.196200422175314,0.0140143158696653,1.0,0,0.0,0.9,0,0.0,0.9,8707.9278533461,9001.0,8662.52631777926,0.2,4,10,1000
0.0,0.0,1,0,0,0.8,0,0,0.8,7691.69762228279,9001.00000000005,7752.85806824503,1.0,1,10,5000
0.0,0.0,1,0,0,0.8,0,0,0.8,7252.63655716587,9001.00000000003,7361.49808966545,0.8,2,10,5000
0.0,0.0,1,0,0,0.8,0,0,0.8,8408.61274713802,9000.99999999997,8633.7121789735,0.8,3,10,5000
0.0,0.0,1,0,0,0.8,0,0,0.8,8073.40934245375,9000.99999999998,8059.60462109897,0.8,4,10,5000
0.0,0.0,1,0,0,0.8,0,0,0.8,8263.81764088496,9000.99999999997,8269.53526749785,0.6,2,10,5000
0.0,0.0,1,0,0,0.8,0,0,0.8,8035.33026030731,9001.0,8061.58729097862,0.6,3,10,5000
0.0,0.0,1,0,0,0.8,0,0,0.8,7248.04917649454,9001.00000000002,7408.62438628143,0.6,4,10,5000
0.0,0.0,1,0,0,0.8,0,0,0.8,6369.71893518724,9001.00000000002,6214.36332134461,0.4,2,10,5000
0.0,0.0,1,0,0,0.8,0,0,0.8,7284.47250487139,9000.99999999997,7568.24264164001,0.4,3,10,5000
0.0,0.0,1,0,0,0.8,0,0,0.8,7636.93225128492,9182.71366878456,7646.19965573443,0.4,4,10,5000
0.0,0.0,1,0,0,0.8,0,0,0.8,6156.82784329598,9337.08098036863,6509.43168380514,0.2,2,10,5000
0.0008887901344295,6.34850096021077e-05,1,0,0,0.8,0,0,0.8,6809.24890180486,9493.77913350228,7147.76110557022,0.2,3,10,5000
0.0,0.0,1,0,0,0.8,0,0,0.8,7194.85442552995,9000.99999999996,7284.42447228159,0.2,4,10,5000
